1061	캡티바2.2 디젤 MT FWD 5인승	한국지엠주식회사	경유	2231	1775	수동6	15.9	-	1	169	1,655,491
1060	크루즈 2.0 디젤 AT	한국지엠주식회사	경유	1998	1530	자동6	15.9	-	1	170	1,655,491
1059	쏘울 1.6 가솔린	기아자동차㈜	휘발유	1591	1170	수동5	15.8	-	1	148	1,831,832
1058	CR-Z	혼다코리아(주)	휘발유	1497	1215	무단변속	15.8	-	1	107	1,831,832
1057	포르테 1.6GDI(5DR)	기아자동차㈜	휘발유	1591	1228	자동6	15.7	-	1	149	1,843,500
1056	쏘울 1.6GDI AT	기아자동차㈜	휘발유	1591	1190	자동6	15.7	-	1	149	1,843,500
1055	포르테쿠페 1.6GDI	기아자동차㈜	휘발유	1591	1185	자동6	15.7	-	1	149	1,843,500
1054	B200 CDI	메르세데스-벤츠코리아(주)	경유	1796	1565	자동7	15.7	-	1	125	1,676,580
1053	싼타페 2.2 디젤 2WD	현대자동차㈜	경유	2199	1820	수동6	15.7	-	1	172	1,676,580
1052	308SW 2.0 HDi E5	한불모터스(주)	경유	1997	1470	자동6	15.6	-	1	173	1,687,327
1051	3008 2.0 HDi	한불모터스(주)	경유	1997	1460	자동6	15.6	-	1	173	1,687,327
1050	투싼 2.0디젤 2WD	현대자동차㈜	경유	1995	1550	자동6	15.6	-	1	172	1,687,327
1049	스포티지 2.0디젤	기아자동차㈜	경유	1995	1550	자동6	15.6	-	1	173	1,687,327
1048	i30 1.6가솔린 Wagon	현대자동차㈜	휘발유	1591	1270	수동5	15.6	-	1	150	1,855,317
1047	BMW X1 xDrive18d	BMW코리아㈜	경유	1995	1570	자동6	15.6	-	1	173	1,687,327
1046	BMW GT 20d	BMW코리아㈜	경유	1995	1845	자동8	15.6	-	1	124	1,687,327
1045	308CC 2.0 HDi E5	한불모터스(주)	경유	1997	1490	자동6	15.6	-	1	173	1,687,327
1044	푸조 508 2.2 HDi	한불모터스(주)	경유	2179	1625	자동6	15.5	-	1	174	1,698,213
1043	BMW 120d	BMW코리아㈜	경유	1995	1370	자동6	15.5	-	1	126	1,698,213
1042	싼타페 2.2디젤 4WD	현대자동차㈜	경유	2199	1840	수동6	15.5	-	1	174	1,698,213
1041	BMW X1 xDrive 18d	BMW코리아㈜	경유	1995	1575	자동8	15.5	-	1	126	1,698,213
1040	Benz C220 CDI	메르세데스-벤츠코리아(주)	경유	2143	1645	자동5	15.5	-	1	173	1,698,213
1039	MINI Cooper SD Coupe	BMW코리아㈜	경유	1995	1195	자동6	15.4	-	1	127	1,709,240
1038	볼보 V40D4	㈜볼보자동차코리아	경유	1984	1530	자동6	15.4	-	1	127	1,709,240
1037	The Beetle 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1437	자동6	15.4	-	1	127	1,709,240
1036	Scirocco R-Line	아우디폭스바겐코리아(주)	경유	1968	1442	자동6	15.4	-	1	127	1,709,240
1035	볼보 S60D5	㈜볼보자동차코리아	경유	2401	1610	자동6	15.3	-	1	175	1,720,412
1034	A4 2.0 TDI quattro	아우디폭스바겐코리아(주)	경유	1968	1711	자동7	15.3	-	1	128	1,720,412
1033	벨로스터 1.6GDI	현대자동차㈜	휘발유	1591	1230	자동6	15.3	-	1	153	1,891,696
1032	볼보 V60D5	㈜볼보자동차코리아	경유	2401	1655	자동6	15.3	-	1	175	1,720,412
1031	Golf GTD	아우디폭스바겐코리아(주)	경유	1968	1495	자동6	15.3	-	1	128	1,720,412
1030	CC 2.0 TDI Blue Motion	아우디폭스바겐코리아(주)	경유	1968	1656	자동6	15.3	-	1	128	1,720,412
1029	볼보 S80D5	㈜볼보자동차코리아	경유	2401	1725	자동6	15.2	-	1	176	1,731,730
1028	i30 1.6가솔린	현대자동차㈜	휘발유	1591	1247	자동4	15.2	-	1	154	1,904,141
1027	MINI Cooper Coupe	BMW코리아㈜	휘발유	1598	1115	자동6	15.2	-	1	154	1,904,141
1026	BMW 730Ld	BMW코리아㈜	경유	2993	1875	자동8	15.2	-	1	128	1,731,730
1025	BMW X1 xDrive 20d	BMW코리아㈜	경유	1995	1585	자동8	15.2	-	1	129	1,731,730
1024	모닝 1.0가솔린(신연비)	기아자동차㈜	휘발유	998	910	자동4	15.2	-	경형	112	1,904,141
1023	모닝 1.0가솔린 밴(신연비)	기아자동차㈜	휘발유	998	905	자동4	15.2	-	경형	112	1,904,141
1022	BMW 730d	BMW코리아㈜	경유	2993	1840	자동8	15.2	-	1	128	1,731,730
1021	C220 CDI Coupe	메르세데스-벤츠코리아(주)	경유	2143	1585	자동7	15.2	-	1	129	1,731,730
1020	MINI Cooper	BMW코리아㈜	휘발유	1598	1115	자동6	15.2	-	1	154	1,904,141
1019	프라이드 1.6가솔린 4DR	기아자동차㈜	휘발유	1599	1101	자동4	15.1	-	1	155	1,916,752
1018	프라이드 1.4가솔린 4DR	기아자동차㈜	휘발유	1399	1092	자동4	15.1	-	1	155	1,916,752
1017	RCZ M6	한불모터스(주)	휘발유	1598	1350	수동6	15.1	-	1	155	1,916,752
1016	모닝 1.0 Bi-fuel LPI	기아자동차㈜	LPG	998	945	자동4	15.1	-	경형	117	1,091,980
1015	BMW GT 30d	BMW코리아㈜	경유	2993	1940	자동8	15.1	-	1	130	1,743,199
1014	MINI Cooper D Countryman	BMW코리아㈜	경유	1995	1335	자동6	15.1	-	1	130	1,743,199
1013	벤츠 E220 CDI	메르세데스-벤츠코리아(주)	경유	2143	1660	자동5	15.1	-	1	178	1,743,199
1012	QM5 2WD	르노삼성자동차㈜	경유	1995	1705	자동6	15.1	-	1	178	1,743,199
1011	BMW 525d xDrive	BMW코리아㈜	경유	1995	1720	자동8	15.1	-	1	129	1,743,199
1010	i40 1.7디젤(세단)(신연비)	현대자동차㈜	경유	1685	1515	자동6	15.1	-	1	130	1,743,199
1009	프라이드 1.4가솔린 5DR	기아자동차㈜	휘발유	1399	1107	자동4	15.1	-	1	155	1,916,752
1008	프라이드 1.6가솔린 5DR	기아자동차㈜	휘발유	1599	1129	자동4	15.1	-	1	155	1,916,752
1007	i40 1.7디젤(왜건)	현대자동차㈜	경유	1685	1530	자동6	15.1	-	1	130	1,743,199
1006	CLS250 CDI	메르세데스-벤츠코리아(주)	경유	2143	1840	자동7	15	-	1	131	1,754,820
1005	New SM3 1.6	르노삼성자동차㈜	휘발유	1598	1250	무단변속	15	-	1	114	1,929,530
1004	엑센트 카파 1.4가솔린(5DR)	현대자동차㈜	휘발유	1368	1040	수동6	15	-	1	113	1,929,530
1003	볼보 V60D5	㈜볼보자동차코리아	경유	2401	1655	자동6	15	-	1	180	1,754,820
1002	A5 Sportback 2.0 TDI quattro	아우디폭스바겐코리아(주)	경유	1968	1772	자동7	15	-	1	131	1,754,820
1001	볼보 S60D5	㈜볼보자동차코리아	경유	2401	1610	자동6	15	-	1	180	1,754,820
1000	크루즈 1.6 DOHC MT	한국지엠주식회사	휘발유	1598	1290	수동5	15	-	1	155	1,929,530
999	캡티바2.2 디젤 AWD MT 7인승	한국지엠주식회사	경유	2231	1880	수동6	15	-	1	179	1,754,820
998	캡티바2.2 디젤 AWD MT 5인승	한국지엠주식회사	경유	2231	1855	수동6	15	-	1	179	1,754,820
997	아베오 1.6 AT	한국지엠주식회사	휘발유	1598	1195	자동6	15	-	1	156	1,929,530
996	싼타페 2.0 디젤 2WD	현대자동차㈜	경유	1995	1830	자동6	15	-	1	180	1,754,820
995	쏘렌토 2.0 디젤 2WD	기아자동차㈜	경유	1995	1800	자동6	15	-	1	179	1,754,820
994	i30 1.6가솔린 Wagon	현대자동차㈜	휘발유	1591	1290	자동4	15	-	1	156	1,929,530
993	쏘울 1.6 가솔린	기아자동차㈜	휘발유	1591	1190	자동4	15	-	1	156	1,929,530
992	SM3	르노삼성자동차㈜	휘발유	1598	1250	무단변속	15	-	1	156	1,929,530
991	코란도C 2.0DI CDPF 2WD ECO	쌍용자동차㈜	경유	1998	1590	자동6	15	-	1	179	1,754,820
990	엑센트 카파 1.4가솔린	현대자동차㈜	휘발유	1368	1035	수동6	15	-	1	113	1,929,530
989	MINI Cooper Clubman	BMW코리아㈜	휘발유	1598	1175	자동6	14.9	-	2	157	1,942,480
988	MINI Cooper SD Clubman	BMW코리아㈜	경유	1995	1330	자동6	14.9	-	2	132	1,766,597
987	MINI Cooper Convertible	BMW코리아㈜	휘발유	1598	1205	자동6	14.9	-	2	157	1,942,480
