"일자"	"요일"	"시간대"	"업종"	"총_건수"
"2013년08월21일"	"수"	"02시간대"	"치킨"	"97"
"2013년08월21일"	"수"	"03시간대"	"치킨"	"39"
"2013년08월21일"	"수"	"04시간대"	"치킨"	"17"
"2013년08월21일"	"수"	"05시간대"	"치킨"	"10"
"2013년08월21일"	"수"	"08시간대"	"치킨"	"6"
"2013년08월21일"	"수"	"09시간대"	"치킨"	"19"
"2013년08월21일"	"수"	"10시간대"	"치킨"	"33"
"2013년08월21일"	"수"	"11시간대"	"치킨"	"122"
"2013년08월21일"	"수"	"12시간대"	"치킨"	"273"
"2013년08월21일"	"수"	"13시간대"	"치킨"	"320"
"2013년08월21일"	"수"	"14시간대"	"치킨"	"390"
"2013년08월21일"	"수"	"15시간대"	"치킨"	"542"
"2013년08월21일"	"수"	"16시간대"	"치킨"	"803"
"2013년08월21일"	"수"	"17시간대"	"치킨"	"1295"
"2013년08월21일"	"수"	"18시간대"	"치킨"	"2186"
"2013년08월21일"	"수"	"19시간대"	"치킨"	"3191"
"2013년08월21일"	"수"	"20시간대"	"치킨"	"2898"
"2013년08월21일"	"수"	"21시간대"	"치킨"	"2700"
"2013년08월21일"	"수"	"22시간대"	"치킨"	"2410"
"2013년08월21일"	"수"	"23시간대"	"치킨"	"1600"
"2013년08월21일"	"수"	"00시간대"	"피자전문"	"57"
"2013년08월21일"	"수"	"01시간대"	"피자전문"	"26"
"2013년08월21일"	"수"	"02시간대"	"피자전문"	"18"
"2013년08월21일"	"수"	"03시간대"	"피자전문"	"11"
"2013년08월21일"	"수"	"05시간대"	"피자전문"	"8"
"2013년08월21일"	"수"	"06시간대"	"피자전문"	"10"
"2013년08월21일"	"수"	"08시간대"	"피자전문"	"9"
"2013년08월21일"	"수"	"09시간대"	"피자전문"	"23"
"2013년08월21일"	"수"	"10시간대"	"피자전문"	"76"
"2013년08월21일"	"수"	"11시간대"	"피자전문"	"230"
"2013년08월21일"	"수"	"12시간대"	"피자전문"	"295"
"2013년08월21일"	"수"	"13시간대"	"피자전문"	"294"
"2013년08월21일"	"수"	"14시간대"	"피자전문"	"316"
"2013년08월21일"	"수"	"15시간대"	"피자전문"	"384"
"2013년08월21일"	"수"	"16시간대"	"피자전문"	"418"
"2013년08월21일"	"수"	"17시간대"	"피자전문"	"563"
"2013년08월21일"	"수"	"18시간대"	"피자전문"	"729"
"2013년08월21일"	"수"	"19시간대"	"피자전문"	"832"
"2013년08월21일"	"수"	"20시간대"	"피자전문"	"641"
"2013년08월21일"	"수"	"21시간대"	"피자전문"	"557"
"2013년08월21일"	"수"	"22시간대"	"피자전문"	"400"
"2013년08월21일"	"수"	"23시간대"	"피자전문"	"157"
"2013년08월22일"	"목"	"00시간대"	"족발/보쌈전문"	"66"
"2013년08월22일"	"목"	"01시간대"	"족발/보쌈전문"	"61"
"2013년08월22일"	"목"	"02시간대"	"족발/보쌈전문"	"30"
"2013년08월22일"	"목"	"03시간대"	"족발/보쌈전문"	"18"
"2013년08월22일"	"목"	"04시간대"	"족발/보쌈전문"	"17"
"2013년08월22일"	"목"	"05시간대"	"족발/보쌈전문"	"7"
"2013년08월22일"	"목"	"06시간대"	"족발/보쌈전문"	"8"
"2013년08월22일"	"목"	"07시간대"	"족발/보쌈전문"	"14"
"2013년08월22일"	"목"	"08시간대"	"족발/보쌈전문"	"10"
"2013년08월22일"	"목"	"09시간대"	"족발/보쌈전문"	"12"
"2013년08월22일"	"목"	"10시간대"	"족발/보쌈전문"	"35"
"2013년08월22일"	"목"	"11시간대"	"족발/보쌈전문"	"67"
"2013년08월22일"	"목"	"12시간대"	"족발/보쌈전문"	"84"
"2013년08월22일"	"목"	"13시간대"	"족발/보쌈전문"	"64"
"2013년08월22일"	"목"	"14시간대"	"족발/보쌈전문"	"77"
"2013년08월22일"	"목"	"15시간대"	"족발/보쌈전문"	"84"
"2013년08월22일"	"목"	"16시간대"	"족발/보쌈전문"	"109"
"2013년08월22일"	"목"	"17시간대"	"족발/보쌈전문"	"203"
"2013년08월22일"	"목"	"18시간대"	"족발/보쌈전문"	"329"
"2013년08월22일"	"목"	"19시간대"	"족발/보쌈전문"	"481"
"2013년08월22일"	"목"	"20시간대"	"족발/보쌈전문"	"309"
"2013년08월22일"	"목"	"21시간대"	"족발/보쌈전문"	"265"
"2013년08월22일"	"목"	"22시간대"	"족발/보쌈전문"	"200"
"2013년08월22일"	"목"	"23시간대"	"족발/보쌈전문"	"143"
"2013년08월22일"	"목"	"00시간대"	"중국음식"	"251"
"2013년08월22일"	"목"	"01시간대"	"중국음식"	"218"
"2013년08월22일"	"목"	"02시간대"	"중국음식"	"183"
"2013년08월22일"	"목"	"03시간대"	"중국음식"	"182"
"2013년08월22일"	"목"	"04시간대"	"중국음식"	"133"
"2013년08월22일"	"목"	"05시간대"	"중국음식"	"115"
"2013년08월22일"	"목"	"06시간대"	"중국음식"	"86"
"2013년08월22일"	"목"	"07시간대"	"중국음식"	"87"
"2013년08월22일"	"목"	"08시간대"	"중국음식"	"122"
"2013년08월22일"	"목"	"09시간대"	"중국음식"	"279"
"2013년08월22일"	"목"	"10시간대"	"중국음식"	"688"
"2013년08월22일"	"목"	"11시간대"	"중국음식"	"2570"
"2013년08월22일"	"목"	"12시간대"	"중국음식"	"3517"
"2013년08월22일"	"목"	"13시간대"	"중국음식"	"2469"
"2013년08월22일"	"목"	"14시간대"	"중국음식"	"1753"
"2013년08월22일"	"목"	"15시간대"	"중국음식"	"1456"
"2013년08월22일"	"목"	"16시간대"	"중국음식"	"1439"
"2013년08월22일"	"목"	"17시간대"	"중국음식"	"1853"
"2013년08월22일"	"목"	"18시간대"	"중국음식"	"2627"
"2013년08월22일"	"목"	"19시간대"	"중국음식"	"2906"
"2013년08월22일"	"목"	"20시간대"	"중국음식"	"1691"
"2013년08월22일"	"목"	"21시간대"	"중국음식"	"571"
"2013년08월22일"	"목"	"22시간대"	"중국음식"	"320"
"2013년08월22일"	"목"	"23시간대"	"중국음식"	"289"
"2013년08월22일"	"목"	"00시간대"	"치킨"	"691"
"2013년08월22일"	"목"	"01시간대"	"치킨"	"229"
"2013년08월22일"	"목"	"02시간대"	"치킨"	"106"
"2013년08월22일"	"목"	"03시간대"	"치킨"	"30"
"2013년08월22일"	"목"	"04시간대"	"치킨"	"17"
"2013년08월22일"	"목"	"05시간대"	"치킨"	"13"
"2013년08월22일"	"목"	"06시간대"	"치킨"	"7"
"2013년08월22일"	"목"	"08시간대"	"치킨"	"9"
"2013년08월22일"	"목"	"09시간대"	"치킨"	"18"
"2013년08월22일"	"목"	"10시간대"	"치킨"	"31"
"2013년08월22일"	"목"	"11시간대"	"치킨"	"130"
"2013년08월22일"	"목"	"12시간대"	"치킨"	"239"
"2013년08월22일"	"목"	"13시간대"	"치킨"	"324"
"2013년08월22일"	"목"	"14시간대"	"치킨"	"415"
"2013년08월22일"	"목"	"15시간대"	"치킨"	"569"
"2013년08월22일"	"목"	"16시간대"	"치킨"	"807"
"2013년08월22일"	"목"	"17시간대"	"치킨"	"1299"
"2013년08월22일"	"목"	"18시간대"	"치킨"	"2268"
"2013년08월22일"	"목"	"19시간대"	"치킨"	"3014"
"2013년08월22일"	"목"	"20시간대"	"치킨"	"2928"
"2013년08월22일"	"목"	"21시간대"	"치킨"	"2559"
"2013년08월22일"	"목"	"22시간대"	"치킨"	"2417"
"2013년08월22일"	"목"	"23시간대"	"치킨"	"1722"
"2013년08월22일"	"목"	"00시간대"	"피자전문"	"44"
"2013년08월22일"	"목"	"01시간대"	"피자전문"	"18"
"2013년08월22일"	"목"	"02시간대"	"피자전문"	"22"
"2013년08월22일"	"목"	"03시간대"	"피자전문"	"17"
"2013년08월22일"	"목"	"06시간대"	"피자전문"	"6"
"2013년08월22일"	"목"	"08시간대"	"피자전문"	"6"
"2013년08월22일"	"목"	"09시간대"	"피자전문"	"26"
"2013년08월22일"	"목"	"10시간대"	"피자전문"	"87"
"2013년08월22일"	"목"	"11시간대"	"피자전문"	"265"
"2013년08월22일"	"목"	"12시간대"	"피자전문"	"298"
"2013년08월22일"	"목"	"13시간대"	"피자전문"	"264"
"2013년08월22일"	"목"	"14시간대"	"피자전문"	"269"
"2013년08월22일"	"목"	"15시간대"	"피자전문"	"330"
"2013년08월22일"	"목"	"16시간대"	"피자전문"	"437"
"2013년08월22일"	"목"	"17시간대"	"피자전문"	"599"
"2013년08월22일"	"목"	"18시간대"	"피자전문"	"690"
"2013년08월22일"	"목"	"19시간대"	"피자전문"	"858"
"2013년08월22일"	"목"	"20시간대"	"피자전문"	"673"
"2013년08월22일"	"목"	"21시간대"	"피자전문"	"558"
"2013년08월22일"	"목"	"22시간대"	"피자전문"	"451"
"2013년08월22일"	"목"	"23시간대"	"피자전문"	"145"
"2013년08월23일"	"금"	"00시간대"	"족발/보쌈전문"	"89"
"2013년08월23일"	"금"	"01시간대"	"족발/보쌈전문"	"52"
"2013년08월23일"	"금"	"02시간대"	"족발/보쌈전문"	"30"
"2013년08월23일"	"금"	"03시간대"	"족발/보쌈전문"	"29"
"2013년08월23일"	"금"	"04시간대"	"족발/보쌈전문"	"28"
"2013년08월23일"	"금"	"05시간대"	"족발/보쌈전문"	"8"
"2013년08월23일"	"금"	"06시간대"	"족발/보쌈전문"	"9"
"2013년08월23일"	"금"	"07시간대"	"족발/보쌈전문"	"9"
"2013년08월23일"	"금"	"08시간대"	"족발/보쌈전문"	"14"
"2013년08월23일"	"금"	"09시간대"	"족발/보쌈전문"	"8"
"2013년08월23일"	"금"	"10시간대"	"족발/보쌈전문"	"33"
"2013년08월23일"	"금"	"11시간대"	"족발/보쌈전문"	"68"
"2013년08월23일"	"금"	"12시간대"	"족발/보쌈전문"	"68"
"2013년08월23일"	"금"	"13시간대"	"족발/보쌈전문"	"73"
"2013년08월23일"	"금"	"14시간대"	"족발/보쌈전문"	"71"
"2013년08월23일"	"금"	"15시간대"	"족발/보쌈전문"	"91"
"2013년08월23일"	"금"	"16시간대"	"족발/보쌈전문"	"110"
"2013년08월23일"	"금"	"17시간대"	"족발/보쌈전문"	"217"
"2013년08월23일"	"금"	"18시간대"	"족발/보쌈전문"	"382"
"2013년08월23일"	"금"	"19시간대"	"족발/보쌈전문"	"485"
"2013년08월23일"	"금"	"20시간대"	"족발/보쌈전문"	"437"
"2013년08월23일"	"금"	"21시간대"	"족발/보쌈전문"	"343"
"2013년08월23일"	"금"	"22시간대"	"족발/보쌈전문"	"284"
"2013년08월23일"	"금"	"23시간대"	"족발/보쌈전문"	"204"
"2013년08월23일"	"금"	"00시간대"	"중국음식"	"267"
"2013년08월23일"	"금"	"01시간대"	"중국음식"	"213"
"2013년08월23일"	"금"	"02시간대"	"중국음식"	"150"
"2013년08월23일"	"금"	"03시간대"	"중국음식"	"155"
"2013년08월23일"	"금"	"04시간대"	"중국음식"	"124"
"2013년08월23일"	"금"	"05시간대"	"중국음식"	"149"
"2013년08월23일"	"금"	"06시간대"	"중국음식"	"120"
"2013년08월23일"	"금"	"07시간대"	"중국음식"	"111"
"2013년08월23일"	"금"	"08시간대"	"중국음식"	"144"
"2013년08월23일"	"금"	"09시간대"	"중국음식"	"284"
"2013년08월23일"	"금"	"10시간대"	"중국음식"	"676"
"2013년08월23일"	"금"	"11시간대"	"중국음식"	"2391"
"2013년08월23일"	"금"	"12시간대"	"중국음식"	"3598"
"2013년08월23일"	"금"	"13시간대"	"중국음식"	"2672"
"2013년08월23일"	"금"	"14시간대"	"중국음식"	"1905"
"2013년08월23일"	"금"	"15시간대"	"중국음식"	"1517"
"2013년08월23일"	"금"	"16시간대"	"중국음식"	"1545"
"2013년08월23일"	"금"	"17시간대"	"중국음식"	"1855"
"2013년08월23일"	"금"	"18시간대"	"중국음식"	"2594"
"2013년08월23일"	"금"	"19시간대"	"중국음식"	"3049"
"2013년08월23일"	"금"	"20시간대"	"중국음식"	"1842"
"2013년08월23일"	"금"	"21시간대"	"중국음식"	"769"
"2013년08월23일"	"금"	"22시간대"	"중국음식"	"348"
"2013년08월23일"	"금"	"23시간대"	"중국음식"	"297"
"2013년08월23일"	"금"	"00시간대"	"치킨"	"737"
"2013년08월23일"	"금"	"01시간대"	"치킨"	"275"
"2013년08월23일"	"금"	"02시간대"	"치킨"	"114"
"2013년08월23일"	"금"	"03시간대"	"치킨"	"61"
"2013년08월23일"	"금"	"04시간대"	"치킨"	"16"
"2013년08월23일"	"금"	"05시간대"	"치킨"	"17"
"2013년08월23일"	"금"	"08시간대"	"치킨"	"8"
"2013년08월23일"	"금"	"09시간대"	"치킨"	"22"
"2013년08월23일"	"금"	"10시간대"	"치킨"	"37"
"2013년08월23일"	"금"	"11시간대"	"치킨"	"130"
"2013년08월23일"	"금"	"12시간대"	"치킨"	"258"
"2013년08월23일"	"금"	"13시간대"	"치킨"	"305"
"2013년08월23일"	"금"	"14시간대"	"치킨"	"422"
"2013년08월23일"	"금"	"15시간대"	"치킨"	"534"
"2013년08월23일"	"금"	"16시간대"	"치킨"	"883"
"2013년08월23일"	"금"	"17시간대"	"치킨"	"1371"
"2013년08월23일"	"금"	"18시간대"	"치킨"	"2482"
"2013년08월23일"	"금"	"19시간대"	"치킨"	"3574"
"2013년08월23일"	"금"	"20시간대"	"치킨"	"3832"
"2013년08월23일"	"금"	"21시간대"	"치킨"	"3869"
"2013년08월23일"	"금"	"22시간대"	"치킨"	"4169"
"2013년08월23일"	"금"	"23시간대"	"치킨"	"2792"
"2013년08월23일"	"금"	"00시간대"	"피자전문"	"41"
"2013년08월23일"	"금"	"01시간대"	"피자전문"	"24"
"2013년08월23일"	"금"	"02시간대"	"피자전문"	"20"
"2013년08월23일"	"금"	"03시간대"	"피자전문"	"10"
"2013년08월23일"	"금"	"04시간대"	"피자전문"	"15"
"2013년08월23일"	"금"	"05시간대"	"피자전문"	"10"
"2013년08월23일"	"금"	"06시간대"	"피자전문"	"9"
"2013년08월23일"	"금"	"08시간대"	"피자전문"	"8"
"2013년08월23일"	"금"	"09시간대"	"피자전문"	"25"
"2013년08월23일"	"금"	"10시간대"	"피자전문"	"74"
"2013년08월23일"	"금"	"11시간대"	"피자전문"	"266"
"2013년08월23일"	"금"	"12시간대"	"피자전문"	"305"
"2013년08월23일"	"금"	"13시간대"	"피자전문"	"328"
"2013년08월23일"	"금"	"14시간대"	"피자전문"	"335"
"2013년08월23일"	"금"	"15시간대"	"피자전문"	"354"
"2013년08월23일"	"금"	"16시간대"	"피자전문"	"458"
"2013년08월23일"	"금"	"17시간대"	"피자전문"	"570"
"2013년08월23일"	"금"	"18시간대"	"피자전문"	"834"
"2013년08월23일"	"금"	"19시간대"	"피자전문"	"947"
"2013년08월23일"	"금"	"20시간대"	"피자전문"	"825"
"2013년08월23일"	"금"	"21시간대"	"피자전문"	"727"
"2013년08월23일"	"금"	"22시간대"	"피자전문"	"597"
"2013년08월23일"	"금"	"23시간대"	"피자전문"	"244"
"2013년08월24일"	"토"	"00시간대"	"족발/보쌈전문"	"135"
"2013년08월24일"	"토"	"01시간대"	"족발/보쌈전문"	"72"
"2013년08월24일"	"토"	"02시간대"	"족발/보쌈전문"	"33"
"2013년08월24일"	"토"	"03시간대"	"족발/보쌈전문"	"20"
"2013년08월24일"	"토"	"04시간대"	"족발/보쌈전문"	"17"
"2013년08월24일"	"토"	"05시간대"	"족발/보쌈전문"	"15"
"2013년08월24일"	"토"	"06시간대"	"족발/보쌈전문"	"10"
"2013년08월24일"	"토"	"07시간대"	"족발/보쌈전문"	"9"
"2013년08월24일"	"토"	"08시간대"	"족발/보쌈전문"	"8"
"2013년08월24일"	"토"	"09시간대"	"족발/보쌈전문"	"12"
"2013년08월24일"	"토"	"10시간대"	"족발/보쌈전문"	"34"
"2013년08월24일"	"토"	"11시간대"	"족발/보쌈전문"	"81"
"2013년08월24일"	"토"	"12시간대"	"족발/보쌈전문"	"101"
"2013년08월24일"	"토"	"13시간대"	"족발/보쌈전문"	"138"
"2013년08월24일"	"토"	"14시간대"	"족발/보쌈전문"	"103"
"2013년08월24일"	"토"	"15시간대"	"족발/보쌈전문"	"133"
"2013년08월24일"	"토"	"16시간대"	"족발/보쌈전문"	"180"
"2013년08월24일"	"토"	"17시간대"	"족발/보쌈전문"	"311"
"2013년08월24일"	"토"	"18시간대"	"족발/보쌈전문"	"540"
"2013년08월24일"	"토"	"19시간대"	"족발/보쌈전문"	"600"
"2013년08월24일"	"토"	"20시간대"	"족발/보쌈전문"	"477"
"2013년08월24일"	"토"	"21시간대"	"족발/보쌈전문"	"365"
"2013년08월24일"	"토"	"22시간대"	"족발/보쌈전문"	"248"
"2013년08월24일"	"토"	"23시간대"	"족발/보쌈전문"	"192"
"2013년08월24일"	"토"	"00시간대"	"중국음식"	"265"
"2013년08월24일"	"토"	"01시간대"	"중국음식"	"273"
"2013년08월24일"	"토"	"02시간대"	"중국음식"	"232"
"2013년08월24일"	"토"	"03시간대"	"중국음식"	"166"
"2013년08월24일"	"토"	"04시간대"	"중국음식"	"147"
"2013년08월24일"	"토"	"05시간대"	"중국음식"	"121"
"2013년08월24일"	"토"	"06시간대"	"중국음식"	"107"
"2013년08월24일"	"토"	"07시간대"	"중국음식"	"101"
"2013년08월24일"	"토"	"08시간대"	"중국음식"	"163"
"2013년08월24일"	"토"	"09시간대"	"중국음식"	"360"
"2013년08월24일"	"토"	"10시간대"	"중국음식"	"1120"
"2013년08월24일"	"토"	"11시간대"	"중국음식"	"3482"
"2013년08월24일"	"토"	"12시간대"	"중국음식"	"5195"
"2013년08월24일"	"토"	"13시간대"	"중국음식"	"4489"
"2013년08월24일"	"토"	"14시간대"	"중국음식"	"3116"
"2013년08월24일"	"토"	"15시간대"	"중국음식"	"2321"
"2013년08월24일"	"토"	"16시간대"	"중국음식"	"1866"
"2013년08월24일"	"토"	"17시간대"	"중국음식"	"2316"
"2013년08월24일"	"토"	"18시간대"	"중국음식"	"3226"
"2013년08월24일"	"토"	"19시간대"	"중국음식"	"3041"
"2013년08월24일"	"토"	"20시간대"	"중국음식"	"1795"
"2013년08월24일"	"토"	"21시간대"	"중국음식"	"679"
"2013년08월24일"	"토"	"22시간대"	"중국음식"	"338"
"2013년08월24일"	"토"	"23시간대"	"중국음식"	"282"
"2013년08월24일"	"토"	"00시간대"	"치킨"	"1292"
"2013년08월24일"	"토"	"01시간대"	"치킨"	"406"
"2013년08월24일"	"토"	"02시간대"	"치킨"	"138"
"2013년08월24일"	"토"	"03시간대"	"치킨"	"61"
"2013년08월24일"	"토"	"04시간대"	"치킨"	"21"
"2013년08월24일"	"토"	"05시간대"	"치킨"	"15"
"2013년08월24일"	"토"	"06시간대"	"치킨"	"17"
"2013년08월24일"	"토"	"08시간대"	"치킨"	"10"
"2013년08월24일"	"토"	"09시간대"	"치킨"	"26"
"2013년08월24일"	"토"	"10시간대"	"치킨"	"46"
"2013년08월24일"	"토"	"11시간대"	"치킨"	"325"
"2013년08월24일"	"토"	"12시간대"	"치킨"	"673"
"2013년08월24일"	"토"	"13시간대"	"치킨"	"797"
"2013년08월24일"	"토"	"14시간대"	"치킨"	"753"
"2013년08월24일"	"토"	"15시간대"	"치킨"	"997"
"2013년08월24일"	"토"	"16시간대"	"치킨"	"1256"
"2013년08월24일"	"토"	"17시간대"	"치킨"	"2304"
"2013년08월24일"	"토"	"18시간대"	"치킨"	"3617"
"2013년08월24일"	"토"	"19시간대"	"치킨"	"4128"
"2013년08월24일"	"토"	"20시간대"	"치킨"	"3883"
"2013년08월24일"	"토"	"21시간대"	"치킨"	"4161"
"2013년08월24일"	"토"	"22시간대"	"치킨"	"3725"
"2013년08월24일"	"토"	"23시간대"	"치킨"	"2684"
"2013년08월24일"	"토"	"00시간대"	"피자전문"	"73"
"2013년08월24일"	"토"	"01시간대"	"피자전문"	"33"
"2013년08월24일"	"토"	"02시간대"	"피자전문"	"20"
"2013년08월24일"	"토"	"03시간대"	"피자전문"	"14"
"2013년08월24일"	"토"	"04시간대"	"피자전문"	"9"
"2013년08월24일"	"토"	"05시간대"	"피자전문"	"9"
"2013년08월24일"	"토"	"06시간대"	"피자전문"	"7"
"2013년08월24일"	"토"	"07시간대"	"피자전문"	"6"
"2013년08월24일"	"토"	"08시간대"	"피자전문"	"10"
"2013년08월24일"	"토"	"09시간대"	"피자전문"	"23"
"2013년08월24일"	"토"	"10시간대"	"피자전문"	"117"
"2013년08월24일"	"토"	"11시간대"	"피자전문"	"525"
"2013년08월24일"	"토"	"12시간대"	"피자전문"	"693"
"2013년08월24일"	"토"	"13시간대"	"피자전문"	"734"
"2013년08월24일"	"토"	"14시간대"	"피자전문"	"652"
"2013년08월24일"	"토"	"15시간대"	"피자전문"	"587"
"2013년08월24일"	"토"	"16시간대"	"피자전문"	"721"
"2013년08월24일"	"토"	"17시간대"	"피자전문"	"869"
"2013년08월24일"	"토"	"18시간대"	"피자전문"	"1190"
"2013년08월24일"	"토"	"19시간대"	"피자전문"	"1182"
"2013년08월24일"	"토"	"20시간대"	"피자전문"	"975"
"2013년08월24일"	"토"	"21시간대"	"피자전문"	"794"
"2013년08월24일"	"토"	"22시간대"	"피자전문"	"602"
"2013년08월24일"	"토"	"23시간대"	"피자전문"	"206"
"2013년08월25일"	"일"	"00시간대"	"족발/보쌈전문"	"112"
"2013년08월25일"	"일"	"01시간대"	"족발/보쌈전문"	"74"
"2013년08월25일"	"일"	"02시간대"	"족발/보쌈전문"	"32"
"2013년08월25일"	"일"	"03시간대"	"족발/보쌈전문"	"19"
"2013년08월25일"	"일"	"04시간대"	"족발/보쌈전문"	"11"
"2013년08월25일"	"일"	"08시간대"	"족발/보쌈전문"	"6"
"2013년08월25일"	"일"	"09시간대"	"족발/보쌈전문"	"11"
"2013년08월25일"	"일"	"10시간대"	"족발/보쌈전문"	"25"
"2013년08월25일"	"일"	"11시간대"	"족발/보쌈전문"	"73"
"2013년08월25일"	"일"	"12시간대"	"족발/보쌈전문"	"104"
"2013년08월25일"	"일"	"13시간대"	"족발/보쌈전문"	"119"
"2013년08월25일"	"일"	"14시간대"	"족발/보쌈전문"	"102"
"2013년08월25일"	"일"	"15시간대"	"족발/보쌈전문"	"137"
"2013년08월25일"	"일"	"16시간대"	"족발/보쌈전문"	"177"
"2013년08월25일"	"일"	"17시간대"	"족발/보쌈전문"	"427"
"2013년08월25일"	"일"	"18시간대"	"족발/보쌈전문"	"647"
"2013년08월25일"	"일"	"19시간대"	"족발/보쌈전문"	"491"
"2013년08월25일"	"일"	"20시간대"	"족발/보쌈전문"	"341"
"2013년08월25일"	"일"	"21시간대"	"족발/보쌈전문"	"247"
"2013년08월25일"	"일"	"22시간대"	"족발/보쌈전문"	"209"
"2013년08월25일"	"일"	"23시간대"	"족발/보쌈전문"	"121"
"2013년08월25일"	"일"	"00시간대"	"중국음식"	"224"
"2013년08월25일"	"일"	"01시간대"	"중국음식"	"173"
"2013년08월25일"	"일"	"02시간대"	"중국음식"	"171"
"2013년08월25일"	"일"	"03시간대"	"중국음식"	"161"
"2013년08월25일"	"일"	"04시간대"	"중국음식"	"100"
"2013년08월25일"	"일"	"05시간대"	"중국음식"	"132"
"2013년08월25일"	"일"	"06시간대"	"중국음식"	"96"
"2013년08월25일"	"일"	"07시간대"	"중국음식"	"97"
"2013년08월25일"	"일"	"08시간대"	"중국음식"	"139"
"2013년08월25일"	"일"	"09시간대"	"중국음식"	"359"
"2013년08월25일"	"일"	"10시간대"	"중국음식"	"1128"
"2013년08월25일"	"일"	"11시간대"	"중국음식"	"3459"
"2013년08월25일"	"일"	"12시간대"	"중국음식"	"5117"
"2013년08월25일"	"일"	"13시간대"	"중국음식"	"4698"
"2013년08월25일"	"일"	"14시간대"	"중국음식"	"3375"
"2013년08월25일"	"일"	"15시간대"	"중국음식"	"2472"
"2013년08월25일"	"일"	"16시간대"	"중국음식"	"2286"
"2013년08월25일"	"일"	"17시간대"	"중국음식"	"3086"
"2013년08월25일"	"일"	"18시간대"	"중국음식"	"3659"
"2013년08월25일"	"일"	"19시간대"	"중국음식"	"3120"
"2013년08월25일"	"일"	"20시간대"	"중국음식"	"1672"
"2013년08월25일"	"일"	"21시간대"	"중국음식"	"585"
"2013년08월25일"	"일"	"22시간대"	"중국음식"	"319"
"2013년08월25일"	"일"	"23시간대"	"중국음식"	"268"
"2013년08월25일"	"일"	"00시간대"	"치킨"	"1177"
"2013년08월25일"	"일"	"01시간대"	"치킨"	"421"
"2013년08월25일"	"일"	"02시간대"	"치킨"	"150"
"2013년08월25일"	"일"	"03시간대"	"치킨"	"52"
"2013년08월25일"	"일"	"04시간대"	"치킨"	"37"
"2013년08월25일"	"일"	"05시간대"	"치킨"	"13"
"2013년08월25일"	"일"	"09시간대"	"치킨"	"15"
"2013년08월25일"	"일"	"10시간대"	"치킨"	"53"
"2013년08월25일"	"일"	"11시간대"	"치킨"	"269"
"2013년08월25일"	"일"	"12시간대"	"치킨"	"822"
"2013년08월25일"	"일"	"13시간대"	"치킨"	"946"
"2013년08월25일"	"일"	"14시간대"	"치킨"	"1067"
"2013년08월25일"	"일"	"15시간대"	"치킨"	"1255"
"2013년08월25일"	"일"	"16시간대"	"치킨"	"1952"
"2013년08월25일"	"일"	"17시간대"	"치킨"	"3087"
"2013년08월25일"	"일"	"18시간대"	"치킨"	"3999"
"2013년08월25일"	"일"	"19시간대"	"치킨"	"4167"
"2013년08월25일"	"일"	"20시간대"	"치킨"	"3467"
"2013년08월25일"	"일"	"21시간대"	"치킨"	"3428"
"2013년08월25일"	"일"	"22시간대"	"치킨"	"2629"
"2013년08월25일"	"일"	"23시간대"	"치킨"	"1508"
"2013년08월25일"	"일"	"00시간대"	"피자전문"	"54"
"2013년08월25일"	"일"	"01시간대"	"피자전문"	"18"
"2013년08월25일"	"일"	"02시간대"	"피자전문"	"19"
"2013년08월25일"	"일"	"03시간대"	"피자전문"	"8"
"2013년08월25일"	"일"	"04시간대"	"피자전문"	"12"
"2013년08월25일"	"일"	"05시간대"	"피자전문"	"10"
"2013년08월25일"	"일"	"08시간대"	"피자전문"	"6"
"2013년08월25일"	"일"	"09시간대"	"피자전문"	"35"
"2013년08월25일"	"일"	"10시간대"	"피자전문"	"152"
"2013년08월25일"	"일"	"11시간대"	"피자전문"	"553"
"2013년08월25일"	"일"	"12시간대"	"피자전문"	"794"
"2013년08월25일"	"일"	"13시간대"	"피자전문"	"891"
"2013년08월25일"	"일"	"14시간대"	"피자전문"	"873"
"2013년08월25일"	"일"	"15시간대"	"피자전문"	"832"
"2013년08월25일"	"일"	"16시간대"	"피자전문"	"927"
"2013년08월25일"	"일"	"17시간대"	"피자전문"	"1181"
"2013년08월25일"	"일"	"18시간대"	"피자전문"	"1286"
"2013년08월25일"	"일"	"19시간대"	"피자전문"	"1187"
"2013년08월25일"	"일"	"20시간대"	"피자전문"	"941"
"2013년08월25일"	"일"	"21시간대"	"피자전문"	"755"
"2013년08월25일"	"일"	"22시간대"	"피자전문"	"502"
"2013년08월25일"	"일"	"23시간대"	"피자전문"	"129"
"2013년08월26일"	"월"	"00시간대"	"족발/보쌈전문"	"63"
"2013년08월26일"	"월"	"01시간대"	"족발/보쌈전문"	"46"
"2013년08월26일"	"월"	"02시간대"	"족발/보쌈전문"	"16"
"2013년08월26일"	"월"	"03시간대"	"족발/보쌈전문"	"10"
"2013년08월26일"	"월"	"06시간대"	"족발/보쌈전문"	"14"
"2013년08월26일"	"월"	"07시간대"	"족발/보쌈전문"	"14"
"2013년08월26일"	"월"	"08시간대"	"족발/보쌈전문"	"13"
"2013년08월26일"	"월"	"09시간대"	"족발/보쌈전문"	"13"
"2013년08월26일"	"월"	"10시간대"	"족발/보쌈전문"	"40"
"2013년08월26일"	"월"	"11시간대"	"족발/보쌈전문"	"61"
"2013년08월26일"	"월"	"12시간대"	"족발/보쌈전문"	"79"
