"일자","요일","시간대","업종","총_건수"
"20130922","일","16","치킨","2017"
"20130922","일","16","음식점-중국음식","2397"
"20130922","일","17","음식점-족발/보쌈전문","332"
"20130922","일","17","피자전문","1253"
"20130922","일","17","음식점-중국음식","3359"
"20130922","일","17","치킨","3563"
"20130922","일","18","음식점-족발/보쌈전문","419"
"20130922","일","18","피자전문","1356"
"20130922","일","18","음식점-중국음식","4143"
"20130922","일","18","치킨","4781"
"20130922","일","19","음식점-족발/보쌈전문","358"
"20130922","일","19","피자전문","1141"
"20130922","일","19","음식점-중국음식","2719"
"20130922","일","19","치킨","3861"
"20130922","일","20","음식점-족발/보쌈전문","218"
"20130922","일","20","피자전문","767"
"20130922","일","20","음식점-중국음식","1367"
"20130922","일","20","치킨","3029"
"20130922","일","21","음식점-족발/보쌈전문","207"
"20130922","일","21","음식점-중국음식","565"
"20130922","일","21","피자전문","622"
"20130922","일","21","치킨","2914"
"20130922","일","22","음식점-족발/보쌈전문","135"
"20130922","일","22","음식점-중국음식","298"
"20130922","일","22","피자전문","428"
"20130922","일","22","치킨","2285"
"20130922","일","23","음식점-족발/보쌈전문","83"
"20130922","일","23","피자전문","135"
"20130922","일","23","음식점-중국음식","239"
"20130922","일","23","치킨","1469"
"20130923","월","00","음식점-족발/보쌈전문","55"
"20130923","월","00","피자전문","55"
"20130923","월","00","음식점-중국음식","211"
"20130923","월","00","치킨","599"
"20130923","월","01","피자전문","12"
"20130923","월","01","음식점-족발/보쌈전문","24"
"20130923","월","01","음식점-중국음식","175"
"20130923","월","01","치킨","191"
"20130923","월","02","피자전문","11"
"20130923","월","02","음식점-족발/보쌈전문","12"
"20130923","월","02","치킨","70"
"20130923","월","02","음식점-중국음식","173"
"20130923","월","03","피자전문","5"
"20130923","월","03","음식점-족발/보쌈전문","12"
"20130923","월","03","치킨","27"
"20130923","월","03","음식점-중국음식","148"
"20130923","월","04","피자전문","5"
"20130923","월","04","음식점-족발/보쌈전문","8"
"20130923","월","04","치킨","16"
"20130923","월","04","음식점-중국음식","138"
"20130923","월","05","음식점-족발/보쌈전문","5"
"20130923","월","05","치킨","5"
"20130923","월","05","피자전문","7"
"20130923","월","05","음식점-중국음식","71"
"20130923","월","06","치킨","5"
"20130923","월","06","피자전문","5"
"20130923","월","06","음식점-족발/보쌈전문","5"
"20130923","월","06","음식점-중국음식","66"
"20130923","월","07","치킨","5"
"20130923","월","07","음식점-족발/보쌈전문","12"
"20130923","월","07","음식점-중국음식","76"
"20130923","월","08","음식점-족발/보쌈전문","5"
"20130923","월","08","치킨","6"
"20130923","월","08","피자전문","6"
"20130923","월","08","음식점-중국음식","124"
"20130923","월","09","치킨","14"
"20130923","월","09","음식점-족발/보쌈전문","20"
"20130923","월","09","피자전문","22"
"20130923","월","09","음식점-중국음식","232"
"20130923","월","10","치킨","35"
"20130923","월","10","음식점-족발/보쌈전문","45"
"20130923","월","10","피자전문","53"
"20130923","월","10","음식점-중국음식","643"
"20130923","월","11","음식점-족발/보쌈전문","51"
"20130923","월","11","치킨","94"
"20130923","월","11","피자전문","203"
"20130923","월","11","음식점-중국음식","2077"
"20130923","월","12","음식점-족발/보쌈전문","70"
"20130923","월","12","치킨","235"
"20130923","월","12","피자전문","251"
"20130923","월","12","음식점-중국음식","3019"
"20130923","월","13","음식점-족발/보쌈전문","53"
"20130923","월","13","치킨","207"
"20130923","월","13","피자전문","221"
"20130923","월","13","음식점-중국음식","2388"
"20130923","월","14","음식점-족발/보쌈전문","57"
"20130923","월","14","피자전문","211"
"20130923","월","14","치킨","286"
"20130923","월","14","음식점-중국음식","1680"
"20130923","월","15","음식점-족발/보쌈전문","57"
"20130923","월","15","피자전문","268"
"20130923","월","15","치킨","384"
"20130923","월","15","음식점-중국음식","1421"
"20130923","월","16","음식점-족발/보쌈전문","87"
"20130923","월","16","피자전문","315"
"20130923","월","16","치킨","639"
"20130923","월","16","음식점-중국음식","1393"
"20130923","월","17","음식점-족발/보쌈전문","140"
"20130923","월","17","피자전문","433"
"20130923","월","17","치킨","1048"
"20130923","월","17","음식점-중국음식","1657"
"20130923","월","18","음식점-족발/보쌈전문","287"
"20130923","월","18","피자전문","545"
"20130923","월","18","치킨","1803"
"20130923","월","18","음식점-중국음식","2408"
"20130923","월","19","음식점-족발/보쌈전문","283"
"20130923","월","19","피자전문","591"
"20130923","월","19","음식점-중국음식","2361"
"20130923","월","19","치킨","2437"
"20130923","월","20","음식점-족발/보쌈전문","190"
"20130923","월","20","피자전문","501"
"20130923","월","20","음식점-중국음식","1365"
"20130923","월","20","치킨","1990"
"20130923","월","21","음식점-족발/보쌈전문","173"
"20130923","월","21","피자전문","473"
"20130923","월","21","음식점-중국음식","495"
"20130923","월","21","치킨","2266"
"20130923","월","22","음식점-족발/보쌈전문","137"
"20130923","월","22","음식점-중국음식","346"
"20130923","월","22","피자전문","356"
"20130923","월","22","치킨","2183"
"20130923","월","23","피자전문","99"
"20130923","월","23","음식점-족발/보쌈전문","112"
"20130923","월","23","음식점-중국음식","226"
"20130923","월","23","치킨","1304"
"20130924","화","00","피자전문","43"
"20130924","화","00","음식점-족발/보쌈전문","59"
"20130924","화","00","음식점-중국음식","210"
"20130924","화","00","치킨","531"
"20130924","화","01","피자전문","19"
"20130924","화","01","음식점-족발/보쌈전문","40"
"20130924","화","01","음식점-중국음식","203"
"20130924","화","01","치킨","216"
"20130924","화","02","피자전문","10"
"20130924","화","02","음식점-족발/보쌈전문","23"
"20130924","화","02","치킨","79"
"20130924","화","02","음식점-중국음식","179"
"20130924","화","03","피자전문","9"
"20130924","화","03","음식점-족발/보쌈전문","15"
"20130924","화","03","치킨","37"
"20130924","화","03","음식점-중국음식","141"
"20130924","화","04","피자전문","8"
"20130924","화","04","음식점-족발/보쌈전문","12"
"20130924","화","04","치킨","16"
"20130924","화","04","음식점-중국음식","114"
"20130924","화","05","음식점-족발/보쌈전문","6"
"20130924","화","05","피자전문","8"
"20130924","화","05","치킨","11"
"20130924","화","05","음식점-중국음식","88"
"20130924","화","06","피자전문","5"
"20130924","화","06","음식점-족발/보쌈전문","5"
"20130924","화","06","치킨","6"
"20130924","화","06","음식점-중국음식","66"
"20130924","화","07","피자전문","5"
"20130924","화","07","치킨","6"
"20130924","화","07","음식점-족발/보쌈전문","10"
"20130924","화","07","음식점-중국음식","82"
"20130924","화","08","치킨","5"
"20130924","화","08","피자전문","8"
"20130924","화","08","음식점-족발/보쌈전문","9"
"20130924","화","08","음식점-중국음식","139"
"20130924","화","09","음식점-족발/보쌈전문","10"
"20130924","화","09","피자전문","10"
"20130924","화","09","치킨","15"
"20130924","화","09","음식점-중국음식","283"
"20130924","화","10","음식점-족발/보쌈전문","27"
"20130924","화","10","치킨","48"
"20130924","화","10","피자전문","82"
"20130924","화","10","음식점-중국음식","777"
"20130924","화","11","음식점-족발/보쌈전문","67"
"20130924","화","11","치킨","118"
"20130924","화","11","피자전문","197"
"20130924","화","11","음식점-중국음식","2581"
"20130924","화","12","음식점-족발/보쌈전문","85"
"20130924","화","12","피자전문","223"
"20130924","화","12","치킨","265"
"20130924","화","12","음식점-중국음식","3826"
"20130924","화","13","음식점-족발/보쌈전문","63"
"20130924","화","13","피자전문","239"
"20130924","화","13","치킨","278"
"20130924","화","13","음식점-중국음식","2660"
"20130924","화","14","음식점-족발/보쌈전문","80"
"20130924","화","14","피자전문","262"
"20130924","화","14","치킨","362"
"20130924","화","14","음식점-중국음식","1872"
"20130924","화","15","음식점-족발/보쌈전문","77"
"20130924","화","15","피자전문","319"
"20130924","화","15","치킨","491"
"20130924","화","15","음식점-중국음식","1513"
"20130924","화","16","음식점-족발/보쌈전문","99"
"20130924","화","16","피자전문","466"
"20130924","화","16","치킨","868"
"20130924","화","16","음식점-중국음식","1511"
"20130924","화","17","음식점-족발/보쌈전문","157"
"20130924","화","17","피자전문","528"
"20130924","화","17","치킨","1343"
"20130924","화","17","음식점-중국음식","1928"
"20130924","화","18","음식점-족발/보쌈전문","293"
"20130924","화","18","피자전문","699"
"20130924","화","18","치킨","2150"
"20130924","화","18","음식점-중국음식","2701"
"20130924","화","19","음식점-족발/보쌈전문","342"
"20130924","화","19","피자전문","726"
"20130924","화","19","음식점-중국음식","2509"
"20130924","화","19","치킨","2703"
"20130924","화","20","음식점-족발/보쌈전문","249"
"20130924","화","20","피자전문","590"
"20130924","화","20","음식점-중국음식","1441"
"20130924","화","20","치킨","2381"
"20130924","화","21","음식점-족발/보쌈전문","228"
"20130924","화","21","피자전문","553"
"20130924","화","21","음식점-중국음식","554"
"20130924","화","21","치킨","2417"
"20130924","화","22","음식점-족발/보쌈전문","158"
"20130924","화","22","음식점-중국음식","323"
"20130924","화","22","피자전문","423"
"20130924","화","22","치킨","2483"
"20130924","화","23","음식점-족발/보쌈전문","113"
"20130924","화","23","피자전문","127"
"20130924","화","23","음식점-중국음식","235"
"20130924","화","23","치킨","1553"
"20130925","수","00","피자전문","21"
"20130925","수","00","음식점-족발/보쌈전문","72"
"20130925","수","00","음식점-중국음식","209"
"20130925","수","00","치킨","575"
"20130925","수","01","피자전문","19"
"20130925","수","01","음식점-족발/보쌈전문","53"
"20130925","수","01","치킨","228"
"20130925","수","01","음식점-중국음식","237"
"20130925","수","02","피자전문","11"
"20130925","수","02","음식점-족발/보쌈전문","19"
"20130925","수","02","치킨","80"
"20130925","수","02","음식점-중국음식","178"
"20130925","수","03","피자전문","9"
"20130925","수","03","음식점-족발/보쌈전문","21"
"20130925","수","03","치킨","31"
"20130925","수","03","음식점-중국음식","157"
"20130925","수","04","음식점-족발/보쌈전문","10"
"20130925","수","04","피자전문","12"
"20130925","수","04","치킨","24"
"20130925","수","04","음식점-중국음식","128"
"20130925","수","05","치킨","6"
"20130925","수","05","피자전문","8"
"20130925","수","05","음식점-족발/보쌈전문","9"
"20130925","수","05","음식점-중국음식","82"
"20130925","수","06","피자전문","5"
"20130925","수","06","치킨","6"
"20130925","수","06","음식점-족발/보쌈전문","12"
"20130925","수","06","음식점-중국음식","74"
"20130925","수","07","치킨","5"
"20130925","수","07","피자전문","5"
"20130925","수","07","음식점-족발/보쌈전문","9"
"20130925","수","07","음식점-중국음식","60"
"20130925","수","08","치킨","5"
"20130925","수","08","음식점-족발/보쌈전문","5"
"20130925","수","08","피자전문","6"
"20130925","수","08","음식점-중국음식","107"
"20130925","수","09","음식점-족발/보쌈전문","12"
"20130925","수","09","치킨","16"
"20130925","수","09","피자전문","18"
"20130925","수","09","음식점-중국음식","259"
"20130925","수","10","치킨","26"
"20130925","수","10","음식점-족발/보쌈전문","40"
"20130925","수","10","피자전문","71"
"20130925","수","10","음식점-중국음식","785"
"20130925","수","11","음식점-족발/보쌈전문","48"
"20130925","수","11","치킨","147"
"20130925","수","11","피자전문","264"
"20130925","수","11","음식점-중국음식","2718"
"20130925","수","12","음식점-족발/보쌈전문","82"
"20130925","수","12","치킨","236"
"20130925","수","12","피자전문","301"
"20130925","수","12","음식점-중국음식","3636"
"20130925","수","13","음식점-족발/보쌈전문","66"
"20130925","수","13","피자전문","255"
"20130925","수","13","치킨","283"
"20130925","수","13","음식점-중국음식","2419"
"20130925","수","14","음식점-족발/보쌈전문","54"
"20130925","수","14","피자전문","255"
"20130925","수","14","치킨","326"
"20130925","수","14","음식점-중국음식","1636"
"20130925","수","15","음식점-족발/보쌈전문","67"
"20130925","수","15","피자전문","347"
"20130925","수","15","치킨","460"
"20130925","수","15","음식점-중국음식","1379"
"20130925","수","16","음식점-족발/보쌈전문","92"
"20130925","수","16","피자전문","428"
"20130925","수","16","치킨","762"
"20130925","수","16","음식점-중국음식","1308"
"20130925","수","17","음식점-족발/보쌈전문","160"
"20130925","수","17","피자전문","591"
"20130925","수","17","치킨","1127"
"20130925","수","17","음식점-중국음식","1741"
"20130925","수","18","음식점-족발/보쌈전문","266"
"20130925","수","18","피자전문","735"
"20130925","수","18","치킨","2180"
"20130925","수","18","음식점-중국음식","2633"
"20130925","수","19","음식점-족발/보쌈전문","368"
"20130925","수","19","피자전문","821"
"20130925","수","19","음식점-중국음식","2691"
"20130925","수","19","치킨","3128"
"20130925","수","20","음식점-족발/보쌈전문","290"
"20130925","수","20","피자전문","658"
"20130925","수","20","음식점-중국음식","1677"
"20130925","수","20","치킨","2881"
"20130925","수","21","음식점-족발/보쌈전문","248"
"20130925","수","21","피자전문","592"
"20130925","수","21","음식점-중국음식","595"
"20130925","수","21","치킨","2826"
"20130925","수","22","음식점-족발/보쌈전문","175"
"20130925","수","22","음식점-중국음식","314"
"20130925","수","22","피자전문","427"
"20130925","수","22","치킨","2631"
"20130925","수","23","음식점-족발/보쌈전문","98"
"20130925","수","23","피자전문","137"
"20130925","수","23","음식점-중국음식","257"
"20130925","수","23","치킨","1583"
"20130926","목","00","피자전문","45"
"20130926","목","00","음식점-족발/보쌈전문","75"
"20130926","목","00","음식점-중국음식","208"
"20130926","목","00","치킨","701"
"20130926","목","01","피자전문","18"
"20130926","목","01","음식점-족발/보쌈전문","31"
"20130926","목","01","음식점-중국음식","216"
"20130926","목","01","치킨","243"
"20130926","목","02","피자전문","19"
"20130926","목","02","음식점-족발/보쌈전문","31"
"20130926","목","02","치킨","92"
"20130926","목","02","음식점-중국음식","189"
"20130926","목","03","피자전문","8"
"20130926","목","03","음식점-족발/보쌈전문","25"
"20130926","목","03","치킨","46"
"20130926","목","03","음식점-중국음식","156"
"20130926","목","04","피자전문","8"
"20130926","목","04","음식점-족발/보쌈전문","15"
"20130926","목","04","치킨","19"
"20130926","목","04","음식점-중국음식","129"
"20130926","목","05","피자전문","10"
"20130926","목","05","음식점-족발/보쌈전문","12"
"20130926","목","05","치킨","13"
"20130926","목","05","음식점-중국음식","88"
"20130926","목","06","피자전문","6"
"20130926","목","06","치킨","8"
"20130926","목","06","음식점-족발/보쌈전문","17"
"20130926","목","06","음식점-중국음식","81"
"20130926","목","07","피자전문","5"
"20130926","목","07","음식점-족발/보쌈전문","8"
"20130926","목","07","치킨","8"
"20130926","목","07","음식점-중국음식","62"
"20130926","목","08","피자전문","5"
"20130926","목","08","치킨","6"
"20130926","목","08","음식점-족발/보쌈전문","8"
"20130926","목","08","음식점-중국음식","117"
"20130926","목","09","치킨","9"
"20130926","목","09","음식점-족발/보쌈전문","12"
"20130926","목","09","피자전문","15"
"20130926","목","09","음식점-중국음식","254"
"20130926","목","10","치킨","26"
"20130926","목","10","음식점-족발/보쌈전문","48"
"20130926","목","10","피자전문","76"
"20130926","목","10","음식점-중국음식","701"
"20130926","목","11","음식점-족발/보쌈전문","68"
"20130926","목","11","치킨","166"
"20130926","목","11","피자전문","261"
"20130926","목","11","음식점-중국음식","2677"
"20130926","목","12","음식점-족발/보쌈전문","76"
"20130926","목","12","치킨","290"
"20130926","목","12","피자전문","337"
"20130926","목","12","음식점-중국음식","3619"
"20130926","목","13","음식점-족발/보쌈전문","62"
"20130926","목","13","피자전문","231"
"20130926","목","13","치킨","308"
"20130926","목","13","음식점-중국음식","2547"
"20130926","목","14","음식점-족발/보쌈전문","68"
"20130926","목","14","피자전문","286"
"20130926","목","14","치킨","356"
"20130926","목","14","음식점-중국음식","1694"
"20130926","목","15","음식점-족발/보쌈전문","74"
"20130926","목","15","피자전문","316"
"20130926","목","15","치킨","435"
"20130926","목","15","음식점-중국음식","1423"
"20130926","목","16","음식점-족발/보쌈전문","94"
"20130926","목","16","피자전문","444"
"20130926","목","16","치킨","755"
"20130926","목","16","음식점-중국음식","1460"
"20130926","목","17","음식점-족발/보쌈전문","177"
"20130926","목","17","피자전문","573"
"20130926","목","17","치킨","1268"
"20130926","목","17","음식점-중국음식","1884"
"20130926","목","18","음식점-족발/보쌈전문","298"
"20130926","목","18","피자전문","734"
"20130926","목","18","치킨","2280"
"20130926","목","18","음식점-중국음식","2859"
"20130926","목","19","음식점-족발/보쌈전문","342"
"20130926","목","19","피자전문","775"
"20130926","목","19","음식점-중국음식","2985"
"20130926","목","19","치킨","3100"
"20130926","목","20","음식점-족발/보쌈전문","255"
"20130926","목","20","피자전문","634"
"20130926","목","20","음식점-중국음식","1652"
"20130926","목","20","치킨","2688"
"20130926","목","21","음식점-족발/보쌈전문","233"
"20130926","목","21","피자전문","557"
"20130926","목","21","음식점-중국음식","588"
"20130926","목","21","치킨","2825"
"20130926","목","22","음식점-족발/보쌈전문","169"
"20130926","목","22","음식점-중국음식","350"
"20130926","목","22","피자전문","404"
"20130926","목","22","치킨","2479"
"20130926","목","23","음식점-족발/보쌈전문","133"
"20130926","목","23","피자전문","150"
"20130926","목","23","음식점-중국음식","263"
"20130926","목","23","치킨","1517"
"20130927","금","00","피자전문","44"
"20130927","금","00","음식점-족발/보쌈전문","77"
"20130927","금","00","음식점-중국음식","250"
"20130927","금","00","치킨","655"
"20130927","금","01","피자전문","30"
"20130927","금","01","음식점-족발/보쌈전문","57"
"20130927","금","01","음식점-중국음식","236"
"20130927","금","01","치킨","255"
"20130927","금","02","피자전문","24"
"20130927","금","02","음식점-족발/보쌈전문","30"
"20130927","금","02","치킨","82"
"20130927","금","02","음식점-중국음식","196"
"20130927","금","03","피자전문","9"
"20130927","금","03","음식점-족발/보쌈전문","22"
"20130927","금","03","치킨","41"
"20130927","금","03","음식점-중국음식","153"
"20130927","금","04","피자전문","9"
"20130927","금","04","음식점-족발/보쌈전문","12"
"20130927","금","04","치킨","21"
"20130927","금","04","음식점-중국음식","138"
"20130927","금","05","음식점-족발/보쌈전문","8"
"20130927","금","05","피자전문","14"
"20130927","금","05","치킨","15"
"20130927","금","05","음식점-중국음식","92"
"20130927","금","06","치킨","6"
"20130927","금","06","피자전문","6"
"20130927","금","06","음식점-족발/보쌈전문","10"
"20130927","금","06","음식점-중국음식","102"
"20130927","금","07","치킨","5"
"20130927","금","07","피자전문","9"
"20130927","금","07","음식점-족발/보쌈전문","12"
"20130927","금","07","음식점-중국음식","87"
"20130927","금","08","피자전문","5"
"20130927","금","08","음식점-족발/보쌈전문","9"
"20130927","금","08","치킨","13"
"20130927","금","08","음식점-중국음식","116"
"20130927","금","09","음식점-족발/보쌈전문","16"
"20130927","금","09","피자전문","19"
"20130927","금","09","치킨","24"
"20130927","금","09","음식점-중국음식","290"
"20130927","금","10","음식점-족발/보쌈전문","42"
"20130927","금","10","치킨","61"
"20130927","금","10","피자전문","91"
"20130927","금","10","음식점-중국음식","775"
"20130927","금","11","음식점-족발/보쌈전문","58"
"20130927","금","11","치킨","185"
"20130927","금","11","피자전문","315"
"20130927","금","11","음식점-중국음식","2637"
"20130927","금","12","음식점-족발/보쌈전문","81"
"20130927","금","12","치킨","329"
"20130927","금","12","피자전문","329"
"20130927","금","12","음식점-중국음식","3829"
"20130927","금","13","음식점-족발/보쌈전문","62"
"20130927","금","13","치킨","336"
"20130927","금","13","피자전문","344"
"20130927","금","13","음식점-중국음식","2674"
"20130927","금","14","음식점-족발/보쌈전문","54"
"20130927","금","14","피자전문","283"
"20130927","금","14","치킨","390"
"20130927","금","14","음식점-중국음식","1929"
"20130927","금","15","음식점-족발/보쌈전문","99"
"20130927","금","15","피자전문","369"
"20130927","금","15","치킨","559"
"20130927","금","15","음식점-중국음식","1546"
"20130927","금","16","음식점-족발/보쌈전문","127"
"20130927","금","16","피자전문","470"
"20130927","금","16","치킨","829"
"20130927","금","16","음식점-중국음식","1503"
"20130927","금","17","음식점-족발/보쌈전문","189"
"20130927","금","17","피자전문","603"
"20130927","금","17","치킨","1366"
"20130927","금","17","음식점-중국음식","1903"
"20130927","금","18","음식점-족발/보쌈전문","411"
"20130927","금","18","피자전문","853"
"20130927","금","18","치킨","2694"
"20130927","금","18","음식점-중국음식","2944"
"20130927","금","19","음식점-족발/보쌈전문","498"
"20130927","금","19","피자전문","944"
"20130927","금","19","음식점-중국음식","3047"
"20130927","금","19","치킨","3632"
"20130927","금","20","음식점-족발/보쌈전문","365"
"20130927","금","20","피자전문","765"
"20130927","금","20","음식점-중국음식","1697"
"20130927","금","20","치킨","3696"
"20130927","금","21","음식점-족발/보쌈전문","323"
"20130927","금","21","음식점-중국음식","597"
"20130927","금","21","피자전문","746"
"20130927","금","21","치킨","3552"
"20130927","금","22","음식점-족발/보쌈전문","334"
"20130927","금","22","음식점-중국음식","368"
"20130927","금","22","피자전문","620"
"20130927","금","22","치킨","3926"
"20130927","금","23","음식점-족발/보쌈전문","152"
"20130927","금","23","피자전문","201"
"20130927","금","23","음식점-중국음식","276"
"20130927","금","23","치킨","2700"
"20130928","토","00","피자전문","62"
"20130928","토","00","음식점-족발/보쌈전문","80"
"20130928","토","00","음식점-중국음식","277"
"20130928","토","00","치킨","1221"
"20130928","토","01","피자전문","18"
"20130928","토","01","음식점-족발/보쌈전문","69"
"20130928","토","01","음식점-중국음식","222"
"20130928","토","01","치킨","360"
"20130928","토","02","피자전문","19"
"20130928","토","02","음식점-족발/보쌈전문","37"
"20130928","토","02","치킨","126"
"20130928","토","02","음식점-중국음식","225"
"20130928","토","03","피자전문","9"
"20130928","토","03","음식점-족발/보쌈전문","19"
"20130928","토","03","치킨","59"
"20130928","토","03","음식점-중국음식","185"
"20130928","토","04","피자전문","9"
"20130928","토","04","음식점-족발/보쌈전문","10"
"20130928","토","04","치킨","33"
"20130928","토","04","음식점-중국음식","168"
"20130928","토","05","음식점-족발/보쌈전문","12"
"20130928","토","05","피자전문","13"
"20130928","토","05","치킨","16"
"20130928","토","05","음식점-중국음식","126"
"20130928","토","06","피자전문","5"
"20130928","토","06","치킨","6"
"20130928","토","06","음식점-족발/보쌈전문","8"
"20130928","토","06","음식점-중국음식","114"
"20130928","토","07","치킨","5"
"20130928","토","07","음식점-족발/보쌈전문","5"
"20130928","토","07","피자전문","5"
"20130928","토","07","음식점-중국음식","94"
"20130928","토","08","치킨","7"
"20130928","토","08","피자전문","7"
"20130928","토","08","음식점-족발/보쌈전문","13"
"20130928","토","08","음식점-중국음식","147"
"20130928","토","09","음식점-족발/보쌈전문","11"
"20130928","토","09","치킨","20"
"20130928","토","09","피자전문","24"
"20130928","토","09","음식점-중국음식","326"
"20130928","토","10","음식점-족발/보쌈전문","26"
"20130928","토","10","치킨","62"
"20130928","토","10","피자전문","138"
"20130928","토","10","음식점-중국음식","986"
"20130928","토","11","음식점-족발/보쌈전문","49"
"20130928","토","11","치킨","315"
"20130928","토","11","피자전문","456"
"20130928","토","11","음식점-중국음식","3414"
"20130928","토","12","음식점-족발/보쌈전문","103"
"20130928","토","12","피자전문","773"
"20130928","토","12","치킨","778"
"20130928","토","12","음식점-중국음식","5218"
"20130928","토","13","음식점-족발/보쌈전문","87"
"20130928","토","13","피자전문","712"
"20130928","토","13","치킨","843"
"20130928","토","13","음식점-중국음식","4928"
"20130928","토","14","음식점-족발/보쌈전문","115"
"20130928","토","14","피자전문","717"
"20130928","토","14","치킨","903"
"20130928","토","14","음식점-중국음식","3427"
"20130928","토","15","음식점-족발/보쌈전문","115"
"20130928","토","15","피자전문","681"
"20130928","토","15","치킨","1043"
"20130928","토","15","음식점-중국음식","2525"
"20130928","토","16","음식점-족발/보쌈전문","192"
"20130928","토","16","피자전문","780"
"20130928","토","16","치킨","1443"
"20130928","토","16","음식점-중국음식","2234"
"20130928","토","17","음식점-족발/보쌈전문","402"
"20130928","토","17","피자전문","1030"
"20130928","토","17","치킨","2767"
"20130928","토","17","음식점-중국음식","2854"
"20130928","토","18","음식점-족발/보쌈전문","681"
"20130928","토","18","피자전문","1332"
"20130928","토","18","음식점-중국음식","4150"
"20130928","토","18","치킨","4508"
"20130928","토","19","음식점-족발/보쌈전문","584"
"20130928","토","19","피자전문","1264"
"20130928","토","19","음식점-중국음식","3264"
"20130928","토","19","치킨","4531"
"20130928","토","20","음식점-족발/보쌈전문","544"
"20130928","토","20","피자전문","1029"
"20130928","토","20","음식점-중국음식","1906"
"20130928","토","20","치킨","4439"
"20130928","토","21","음식점-족발/보쌈전문","469"
"20130928","토","21","음식점-중국음식","1090"
"20130928","토","21","피자전문","1151"
"20130928","토","21","치킨","4710"
"20130928","토","22","음식점-족발/보쌈전문","323"
"20130928","토","22","음식점-중국음식","502"
"20130928","토","22","피자전문","748"
"20130928","토","22","치킨","4274"
"20130928","토","23","음식점-족발/보쌈전문","238"
"20130928","토","23","피자전문","241"
"20130928","토","23","음식점-중국음식","489"
"20130928","토","23","치킨","3259"
"20130929","일","00","피자전문","77"
"20130929","일","00","음식점-족발/보쌈전문","136"
"20130929","일","00","음식점-중국음식","348"
"20130929","일","00","치킨","1457"
"20130929","일","01","피자전문","49"
"20130929","일","01","음식점-족발/보쌈전문","82"
"20130929","일","01","음식점-중국음식","279"
"20130929","일","01","치킨","516"
"20130929","일","02","피자전문","28"
"20130929","일","02","음식점-족발/보쌈전문","44"
"20130929","일","02","치킨","142"
"20130929","일","02","음식점-중국음식","222"
"20130929","일","03","피자전문","20"
"20130929","일","03","음식점-족발/보쌈전문","25"
"20130929","일","03","치킨","58"
"20130929","일","03","음식점-중국음식","195"
"20130929","일","04","피자전문","9"
"20130929","일","04","음식점-족발/보쌈전문","18"
"20130929","일","04","치킨","32"
"20130929","일","04","음식점-중국음식","167"
"20130929","일","05","음식점-족발/보쌈전문","5"
"20130929","일","05","피자전문","6"
"20130929","일","05","치킨","15"
"20130929","일","05","음식점-중국음식","125"
"20130929","일","06","음식점-족발/보쌈전문","5"
"20130929","일","06","치킨","5"
"20130929","일","06","피자전문","7"
"20130929","일","06","음식점-중국음식","98"
"20130929","일","07","피자전문","5"
"20130929","일","07","음식점-족발/보쌈전문","5"
"20130929","일","07","치킨","6"
"20130929","일","07","음식점-중국음식","109"
"20130929","일","08","치킨","5"
"20130929","일","08","음식점-족발/보쌈전문","5"
"20130929","일","08","피자전문","5"
"20130929","일","08","음식점-중국음식","154"
"20130929","일","09","음식점-족발/보쌈전문","7"
"20130929","일","09","치킨","9"
"20130929","일","09","피자전문","27"
"20130929","일","09","음식점-중국음식","319"
"20130929","일","10","치킨","32"
"20130929","일","10","음식점-족발/보쌈전문","40"
"20130929","일","10","피자전문","127"
"20130929","일","10","음식점-중국음식","1210"
"20130929","일","11","음식점-족발/보쌈전문","68"
"20130929","일","11","치킨","231"
"20130929","일","11","피자전문","484"
"20130929","일","11","음식점-중국음식","3440"
"20130929","일","12","음식점-족발/보쌈전문","107"
"20130929","일","12","치킨","736"
"20130929","일","12","피자전문","869"
"20130929","일","12","음식점-중국음식","5496"
"20130929","일","13","음식점-족발/보쌈전문","107"
"20130929","일","13","치킨","892"
"20130929","일","13","피자전문","934"
"20130929","일","13","음식점-중국음식","5105"
"20130929","일","14","음식점-족발/보쌈전문","128"
"20130929","일","14","피자전문","895"
"20130929","일","14","치킨","1035"
"20130929","일","14","음식점-중국음식","3993"
"20130929","일","15","음식점-족발/보쌈전문","112"
"20130929","일","15","피자전문","929"
"20130929","일","15","치킨","1308"
"20130929","일","15","음식점-중국음식","2937"
"20130929","일","16","음식점-족발/보쌈전문","248"
"20130929","일","16","피자전문","1056"
"20130929","일","16","치킨","2076"
"20130929","일","16","음식점-중국음식","2914"
"20130929","일","17","음식점-족발/보쌈전문","607"
"20130929","일","17","피자전문","1286"
"20130929","일","17","치킨","3498"
"20130929","일","17","음식점-중국음식","3943"
"20130929","일","18","음식점-족발/보쌈전문","677"
"20130929","일","18","피자전문","1507"
"20130929","일","18","치킨","4323"
"20130929","일","18","음식점-중국음식","4556"
"20130929","일","19","음식점-족발/보쌈전문","477"
"20130929","일","19","피자전문","1203"
"20130929","일","19","음식점-중국음식","2966"
"20130929","일","19","치킨","3636"
"20130929","일","20","음식점-족발/보쌈전문","243"
"20130929","일","20","피자전문","860"
"20130929","일","20","음식점-중국음식","1483"
"20130929","일","20","치킨","2960"
"20130929","일","21","음식점-족발/보쌈전문","240"
"20130929","일","21","음식점-중국음식","664"
