"일자","요일","시간대","업종","이용건수"
"20140206","목","08","치킨","5"
"20140207","금","08","음식점-족발/보쌈전문","5"
"20140207","금","08","음식점-중국음식","44"
"20140208","토","08","음식점-족발/보쌈전문","6"
"20140208","토","08","음식점-중국음식","74"
"20140208","토","08","치킨","7"
"20140209","일","08","음식점-중국음식","73"
"20140209","일","08","치킨","6"
"20140209","일","08","피자","5"
"20140210","월","08","음식점-족발/보쌈전문","9"
"20140210","월","08","음식점-중국음식","48"
"20140210","월","08","치킨","6"
"20140211","화","08","음식점-족발/보쌈전문","5"
"20140211","화","08","음식점-중국음식","64"
"20140211","화","08","치킨","10"
"20140211","화","08","피자","7"
"20140212","수","08","음식점-중국음식","68"
"20140213","목","08","음식점-족발/보쌈전문","12"
"20140213","목","08","음식점-중국음식","48"
"20140213","목","08","치킨","8"
"20140214","금","08","음식점-족발/보쌈전문","7"
"20140214","금","08","음식점-중국음식","48"
"20140214","금","08","치킨","5"
"20140214","금","08","피자","6"
"20140215","토","08","음식점-중국음식","77"
"20140216","일","08","음식점-중국음식","69"
"20140217","월","08","음식점-중국음식","61"
"20140217","월","08","치킨","5"
"20140218","화","08","음식점-중국음식","68"
"20140219","수","08","음식점-족발/보쌈전문","5"
"20140219","수","08","음식점-중국음식","73"
"20140220","목","08","음식점-족발/보쌈전문","5"
"20140220","목","08","음식점-중국음식","56"
"20140221","금","08","음식점-족발/보쌈전문","5"
"20140221","금","08","음식점-중국음식","65"
"20140221","금","08","치킨","10"
"20140222","토","08","음식점-족발/보쌈전문","5"
"20140222","토","08","음식점-중국음식","85"
"20140222","토","08","치킨","5"
"20140223","일","08","음식점-중국음식","87"
"20140223","일","08","피자","5"
"20140224","월","08","음식점-중국음식","74"
"20140224","월","08","치킨","9"
"20140225","화","08","음식점-중국음식","55"
"20140225","화","08","치킨","5"
"20140226","수","08","음식점-족발/보쌈전문","7"
"20140226","수","08","음식점-중국음식","52"
"20140227","목","08","음식점-족발/보쌈전문","7"
"20140227","목","08","음식점-중국음식","65"
"20140227","목","08","치킨","5"
"20140228","금","08","음식점-족발/보쌈전문","9"
"20140228","금","08","음식점-중국음식","69"
"20140228","금","08","치킨","5"
"20140228","금","08","피자","5"
"20140201","토","09","음식점-족발/보쌈전문","7"
"20140201","토","09","음식점-중국음식","86"
"20140201","토","09","피자","5"
"20140202","일","09","음식점-중국음식","162"
"20140202","일","09","피자","18"
"20140203","월","09","음식점-족발/보쌈전문","16"
"20140203","월","09","음식점-중국음식","165"
"20140203","월","09","치킨","11"
"20140203","월","09","피자","12"
"20140204","화","09","음식점-족발/보쌈전문","17"
"20140204","화","09","음식점-중국음식","139"
"20140204","화","09","치킨","6"
"20140205","수","09","음식점-족발/보쌈전문","16"
"20140205","수","09","음식점-중국음식","163"
"20140205","수","09","치킨","10"
"20140205","수","09","피자","15"
"20140206","목","09","음식점-족발/보쌈전문","11"
"20140206","목","09","음식점-중국음식","153"
"20140206","목","09","치킨","12"
"20140206","목","09","피자","15"
"20140207","금","09","음식점-족발/보쌈전문","16"
"20140207","금","09","음식점-중국음식","207"
"20140207","금","09","치킨","12"
"20140207","금","09","피자","15"
"20140208","토","09","음식점-족발/보쌈전문","9"
"20140208","토","09","음식점-중국음식","199"
"20140208","토","09","치킨","6"
"20140208","토","09","피자","10"
"20140209","일","09","음식점-족발/보쌈전문","14"
"20140209","일","09","음식점-중국음식","195"
"20140209","일","09","치킨","5"
"20140209","일","09","피자","13"
"20140210","월","09","음식점-족발/보쌈전문","13"
"20140210","월","09","음식점-중국음식","140"
"20140210","월","09","치킨","11"
"20140210","월","09","피자","20"
"20140211","화","09","음식점-족발/보쌈전문","15"
"20140211","화","09","음식점-중국음식","193"
"20140211","화","09","치킨","9"
"20140211","화","09","피자","18"
"20140212","수","09","음식점-족발/보쌈전문","15"
"20140212","수","09","음식점-중국음식","187"
"20140212","수","09","치킨","8"
"20140212","수","09","피자","11"
"20140213","목","09","음식점-족발/보쌈전문","15"
"20140213","목","09","음식점-중국음식","169"
"20140213","목","09","치킨","24"
"20140213","목","09","피자","26"
"20140214","금","09","음식점-족발/보쌈전문","5"
"20140214","금","09","음식점-중국음식","228"
"20140214","금","09","치킨","6"
"20140214","금","09","피자","13"
"20140215","토","09","음식점-족발/보쌈전문","14"
"20140215","토","09","음식점-중국음식","189"
"20140215","토","09","치킨","9"
"20140215","토","09","피자","8"
"20140216","일","09","음식점-중국음식","181"
"20140216","일","09","피자","12"
"20140217","월","09","음식점-족발/보쌈전문","15"
"20140217","월","09","음식점-중국음식","148"
"20140217","월","09","치킨","5"
"20140218","화","09","음식점-족발/보쌈전문","13"
"20140218","화","09","음식점-중국음식","151"
"20140218","화","09","치킨","9"
"20140218","화","09","피자","10"
"20140219","수","09","음식점-족발/보쌈전문","23"
"20140219","수","09","음식점-중국음식","170"
"20140219","수","09","치킨","9"
"20140219","수","09","피자","10"
"20140220","목","09","음식점-족발/보쌈전문","12"
"20140220","목","09","음식점-중국음식","166"
"20140220","목","09","치킨","7"
"20140220","목","09","피자","11"
"20140221","금","09","음식점-족발/보쌈전문","15"
"20140221","금","09","음식점-중국음식","181"
"20140221","금","09","치킨","8"
"20140221","금","09","피자","20"
"20140222","토","09","음식점-족발/보쌈전문","14"
"20140222","토","09","음식점-중국음식","190"
"20140222","토","09","치킨","9"
"20140222","토","09","피자","6"
"20140223","일","09","음식점-족발/보쌈전문","9"
"20140223","일","09","음식점-중국음식","190"
"20140223","일","09","피자","21"
"20140224","월","09","음식점-족발/보쌈전문","12"
"20140224","월","09","음식점-중국음식","156"
"20140224","월","09","치킨","15"
"20140224","월","09","피자","10"
"20140225","화","09","음식점-족발/보쌈전문","18"
"20140225","화","09","음식점-중국음식","176"
"20140225","화","09","치킨","9"
"20140225","화","09","피자","12"
"20140226","수","09","음식점-족발/보쌈전문","9"
"20140226","수","09","음식점-중국음식","163"
"20140226","수","09","치킨","5"
"20140226","수","09","피자","16"
"20140227","목","09","음식점-족발/보쌈전문","15"
"20140227","목","09","음식점-중국음식","160"
"20140227","목","09","치킨","13"
"20140227","목","09","피자","10"
"20140228","금","09","음식점-족발/보쌈전문","17"
"20140228","금","09","음식점-중국음식","172"
"20140228","금","09","치킨","11"
"20140228","금","09","피자","15"
"20140201","토","10","음식점-족발/보쌈전문","11"
"20140201","토","10","음식점-중국음식","276"
"20140201","토","10","치킨","10"
"20140201","토","10","피자","66"
"20140202","일","10","음식점-족발/보쌈전문","23"
"20140202","일","10","음식점-중국음식","515"
"20140202","일","10","피자","92"
"20140203","월","10","음식점-족발/보쌈전문","30"
"20140203","월","10","음식점-중국음식","457"
"20140203","월","10","치킨","19"
"20140203","월","10","피자","41"
"20140204","화","10","음식점-족발/보쌈전문","29"
"20140204","화","10","음식점-중국음식","461"
"20140204","화","10","치킨","15"
"20140204","화","10","피자","58"
"20140205","수","10","음식점-족발/보쌈전문","40"
"20140205","수","10","음식점-중국음식","486"
"20140205","수","10","치킨","21"
"20140205","수","10","피자","63"
"20140206","목","10","음식점-족발/보쌈전문","31"
"20140206","목","10","음식점-중국음식","565"
"20140206","목","10","치킨","25"
"20140206","목","10","피자","79"
"20140207","금","10","음식점-족발/보쌈전문","40"
"20140207","금","10","음식점-중국음식","607"
"20140207","금","10","치킨","43"
"20140207","금","10","피자","81"
"20140208","토","10","음식점-족발/보쌈전문","32"
"20140208","토","10","음식점-중국음식","729"
"20140208","토","10","치킨","30"
"20140208","토","10","피자","88"
"20140209","일","10","음식점-족발/보쌈전문","23"
"20140209","일","10","음식점-중국음식","759"
"20140209","일","10","치킨","19"
"20140209","일","10","피자","66"
"20140210","월","10","음식점-족발/보쌈전문","25"
"20140210","월","10","음식점-중국음식","473"
"20140210","월","10","치킨","31"
"20140210","월","10","피자","61"
"20140211","화","10","음식점-족발/보쌈전문","38"
"20140211","화","10","음식점-중국음식","545"
"20140211","화","10","치킨","27"
"20140211","화","10","피자","70"
"20140212","수","10","음식점-족발/보쌈전문","24"
"20140212","수","10","음식점-중국음식","529"
"20140212","수","10","치킨","27"
"20140212","수","10","피자","65"
"20140213","목","10","음식점-족발/보쌈전문","46"
"20140213","목","10","음식점-중국음식","579"
"20140213","목","10","치킨","21"
"20140213","목","10","피자","91"
"20140214","금","10","음식점-족발/보쌈전문","35"
"20140214","금","10","음식점-중국음식","716"
"20140214","금","10","치킨","26"
"20140214","금","10","피자","90"
"20140215","토","10","음식점-족발/보쌈전문","37"
"20140215","토","10","음식점-중국음식","672"
"20140215","토","10","치킨","27"
"20140215","토","10","피자","70"
"20140216","일","10","음식점-족발/보쌈전문","32"
"20140216","일","10","음식점-중국음식","687"
"20140216","일","10","치킨","19"
"20140216","일","10","피자","103"
"20140217","월","10","음식점-족발/보쌈전문","23"
"20140217","월","10","음식점-중국음식","437"
"20140217","월","10","치킨","27"
"20140217","월","10","피자","49"
"20140218","화","10","음식점-족발/보쌈전문","38"
"20140218","화","10","음식점-중국음식","565"
"20140218","화","10","치킨","22"
"20140218","화","10","피자","57"
"20140219","수","10","음식점-족발/보쌈전문","33"
"20140219","수","10","음식점-중국음식","528"
"20140219","수","10","치킨","26"
"20140219","수","10","피자","80"
"20140220","목","10","음식점-족발/보쌈전문","39"
"20140220","목","10","음식점-중국음식","466"
"20140220","목","10","치킨","26"
"20140220","목","10","피자","49"
"20140221","금","10","음식점-족발/보쌈전문","46"
"20140221","금","10","음식점-중국음식","537"
"20140221","금","10","치킨","15"
"20140221","금","10","피자","56"
"20140222","토","10","음식점-족발/보쌈전문","27"
"20140222","토","10","음식점-중국음식","696"
"20140222","토","10","치킨","36"
"20140222","토","10","피자","75"
"20140223","일","10","음식점-족발/보쌈전문","21"
"20140223","일","10","음식점-중국음식","752"
"20140223","일","10","치킨","25"
"20140223","일","10","피자","107"
"20140224","월","10","음식점-족발/보쌈전문","40"
"20140224","월","10","음식점-중국음식","500"
"20140224","월","10","치킨","16"
"20140224","월","10","피자","48"
"20140225","화","10","음식점-족발/보쌈전문","39"
"20140225","화","10","음식점-중국음식","500"
"20140225","화","10","치킨","18"
"20140225","화","10","피자","52"
"20140226","수","10","음식점-족발/보쌈전문","29"
"20140226","수","10","음식점-중국음식","521"
"20140226","수","10","치킨","26"
"20140226","수","10","피자","61"
"20140227","목","10","음식점-족발/보쌈전문","32"
"20140227","목","10","음식점-중국음식","500"
"20140227","목","10","치킨","18"
"20140227","목","10","피자","57"
"20140228","금","10","음식점-족발/보쌈전문","39"
"20140228","금","10","음식점-중국음식","510"
"20140228","금","10","치킨","23"
"20140228","금","10","피자","71"
"20140201","토","11","음식점-족발/보쌈전문","25"
"20140201","토","11","음식점-중국음식","765"
"20140201","토","11","치킨","76"
"20140201","토","11","피자","230"
"20140202","일","11","음식점-족발/보쌈전문","42"
"20140202","일","11","음식점-중국음식","1421"
"20140202","일","11","치킨","101"
"20140202","일","11","피자","315"
"20140203","월","11","음식점-족발/보쌈전문","55"
"20140203","월","11","음식점-중국음식","1297"
"20140203","월","11","치킨","62"
"20140203","월","11","피자","212"
"20140204","화","11","음식점-족발/보쌈전문","50"
"20140204","화","11","음식점-중국음식","1516"
"20140204","화","11","치킨","77"
"20140204","화","11","피자","219"
"20140205","수","11","음식점-족발/보쌈전문","54"
"20140205","수","11","음식점-중국음식","1454"
"20140205","수","11","치킨","76"
"20140205","수","11","피자","198"
"20140206","목","11","음식점-족발/보쌈전문","68"
"20140206","목","11","음식점-중국음식","1612"
"20140206","목","11","치킨","92"
"20140206","목","11","피자","271"
"20140207","금","11","음식점-족발/보쌈전문","79"
"20140207","금","11","음식점-중국음식","1892"
"20140207","금","11","치킨","122"
"20140207","금","11","피자","263"
"20140208","토","11","음식점-족발/보쌈전문","85"
"20140208","토","11","음식점-중국음식","2148"
"20140208","토","11","치킨","195"
"20140208","토","11","피자","386"
"20140209","일","11","음식점-족발/보쌈전문","61"
"20140209","일","11","음식점-중국음식","2115"
"20140209","일","11","치킨","128"
"20140209","일","11","피자","382"
"20140210","월","11","음식점-족발/보쌈전문","78"
"20140210","월","11","음식점-중국음식","1447"
"20140210","월","11","치킨","99"
"20140210","월","11","피자","210"
"20140211","화","11","음식점-족발/보쌈전문","56"
"20140211","화","11","음식점-중국음식","1545"
"20140211","화","11","치킨","116"
"20140211","화","11","피자","234"
"20140212","수","11","음식점-족발/보쌈전문","68"
"20140212","수","11","음식점-중국음식","1646"
"20140212","수","11","치킨","104"
"20140212","수","11","피자","241"
"20140213","목","11","음식점-족발/보쌈전문","67"
"20140213","목","11","음식점-중국음식","1753"
"20140213","목","11","치킨","106"
"20140213","목","11","피자","276"
"20140214","금","11","음식점-족발/보쌈전문","71"
"20140214","금","11","음식점-중국음식","2278"
"20140214","금","11","치킨","169"
"20140214","금","11","피자","339"
"20140215","토","11","음식점-족발/보쌈전문","61"
"20140215","토","11","음식점-중국음식","2026"
"20140215","토","11","치킨","187"
"20140215","토","11","피자","366"
"20140216","일","11","음식점-족발/보쌈전문","51"
"20140216","일","11","음식점-중국음식","1900"
"20140216","일","11","치킨","131"
"20140216","일","11","피자","336"
"20140217","월","11","음식점-족발/보쌈전문","75"
"20140217","월","11","음식점-중국음식","1447"
"20140217","월","11","치킨","104"
"20140217","월","11","피자","219"
"20140218","화","11","음식점-족발/보쌈전문","58"
"20140218","화","11","음식점-중국음식","1676"
"20140218","화","11","치킨","109"
"20140218","화","11","피자","247"
"20140219","수","11","음식점-족발/보쌈전문","57"
"20140219","수","11","음식점-중국음식","1694"
"20140219","수","11","치킨","90"
"20140219","수","11","피자","236"
"20140220","목","11","음식점-족발/보쌈전문","58"
"20140220","목","11","음식점-중국음식","1713"
"20140220","목","11","치킨","114"
"20140220","목","11","피자","263"
"20140221","금","11","음식점-족발/보쌈전문","62"
"20140221","금","11","음식점-중국음식","1879"
"20140221","금","11","치킨","110"
"20140221","금","11","피자","313"
"20140222","토","11","음식점-족발/보쌈전문","77"
"20140222","토","11","음식점-중국음식","2095"
"20140222","토","11","치킨","187"
"20140222","토","11","피자","348"
"20140223","일","11","음식점-족발/보쌈전문","50"
"20140223","일","11","음식점-중국음식","2034"
"20140223","일","11","치킨","142"
"20140223","일","11","피자","343"
"20140224","월","11","음식점-족발/보쌈전문","40"
"20140224","월","11","음식점-중국음식","1493"
"20140224","월","11","치킨","113"
"20140224","월","11","피자","206"
"20140225","화","11","음식점-족발/보쌈전문","71"
"20140225","화","11","음식점-중국음식","1719"
"20140225","화","11","치킨","125"
"20140225","화","11","피자","306"
"20140226","수","11","음식점-족발/보쌈전문","71"
"20140226","수","11","음식점-중국음식","1773"
"20140226","수","11","치킨","114"
"20140226","수","11","피자","285"
"20140227","목","11","음식점-족발/보쌈전문","79"
"20140227","목","11","음식점-중국음식","1733"
"20140227","목","11","치킨","122"
"20140227","목","11","피자","252"
"20140228","금","11","음식점-족발/보쌈전문","67"
"20140228","금","11","음식점-중국음식","1821"
"20140228","금","11","치킨","171"
"20140228","금","11","피자","300"
"20140201","토","12","음식점-족발/보쌈전문","45"
"20140201","토","12","음식점-중국음식","993"
"20140201","토","12","치킨","258"
"20140201","토","12","피자","486"
"20140202","일","12","음식점-족발/보쌈전문","73"
"20140202","일","12","음식점-중국음식","2361"
"20140202","일","12","치킨","319"
"20140202","일","12","피자","538"
"20140203","월","12","음식점-족발/보쌈전문","44"
"20140203","월","12","음식점-중국음식","2011"
"20140203","월","12","치킨","239"
"20140203","월","12","피자","249"
"20140204","화","12","음식점-족발/보쌈전문","58"
"20140204","화","12","음식점-중국음식","2257"
"20140204","화","12","치킨","218"
"20140204","화","12","피자","296"
"20140205","수","12","음식점-족발/보쌈전문","49"
"20140205","수","12","음식점-중국음식","2244"
"20140205","수","12","치킨","232"
"20140205","수","12","피자","263"
"20140206","목","12","음식점-족발/보쌈전문","60"
"20140206","목","12","음식점-중국음식","2356"
"20140206","목","12","치킨","244"
"20140206","목","12","피자","303"
"20140207","금","12","음식점-족발/보쌈전문","76"
"20140207","금","12","음식점-중국음식","2848"
"20140207","금","12","치킨","311"
"20140207","금","12","피자","324"
"20140208","토","12","음식점-족발/보쌈전문","105"
"20140208","토","12","음식점-중국음식","3443"
"20140208","토","12","치킨","498"
"20140208","토","12","피자","632"
"20140209","일","12","음식점-족발/보쌈전문","112"
"20140209","일","12","음식점-중국음식","3164"
"20140209","일","12","치킨","470"
"20140209","일","12","피자","676"
"20140210","월","12","음식점-족발/보쌈전문","65"
"20140210","월","12","음식점-중국음식","2048"
"20140210","월","12","치킨","279"
"20140210","월","12","피자","245"
"20140211","화","12","음식점-족발/보쌈전문","79"
"20140211","화","12","음식점-중국음식","2503"
"20140211","화","12","치킨","234"
"20140211","화","12","피자","331"
"20140212","수","12","음식점-족발/보쌈전문","70"
"20140212","수","12","음식점-중국음식","2517"
"20140212","수","12","치킨","299"
"20140212","수","12","피자","333"
"20140213","목","12","음식점-족발/보쌈전문","71"
"20140213","목","12","음식점-중국음식","2415"
"20140213","목","12","치킨","275"
"20140213","목","12","피자","348"
"20140214","금","12","음식점-족발/보쌈전문","108"
"20140214","금","12","음식점-중국음식","3898"
"20140214","금","12","치킨","393"
"20140214","금","12","피자","470"
"20140215","토","12","음식점-족발/보쌈전문","100"
"20140215","토","12","음식점-중국음식","3340"
"20140215","토","12","치킨","442"
"20140215","토","12","피자","559"
"20140216","일","12","음식점-족발/보쌈전문","105"
"20140216","일","12","음식점-중국음식","2976"
"20140216","일","12","치킨","464"
"20140216","일","12","피자","560"
"20140217","월","12","음식점-족발/보쌈전문","78"
"20140217","월","12","음식점-중국음식","2242"
"20140217","월","12","치킨","237"
"20140217","월","12","피자","307"
"20140218","화","12","음식점-족발/보쌈전문","67"
"20140218","화","12","음식점-중국음식","2378"
"20140218","화","12","치킨","311"
"20140218","화","12","피자","340"
"20140219","수","12","음식점-족발/보쌈전문","70"
"20140219","수","12","음식점-중국음식","2550"
"20140219","수","12","치킨","300"
"20140219","수","12","피자","372"
"20140220","목","12","음식점-족발/보쌈전문","68"
"20140220","목","12","음식점-중국음식","2600"
"20140220","목","12","치킨","281"
"20140220","목","12","피자","372"
"20140221","금","12","음식점-족발/보쌈전문","82"
"20140221","금","12","음식점-중국음식","2945"
"20140221","금","12","치킨","320"
"20140221","금","12","피자","435"
"20140222","토","12","음식점-족발/보쌈전문","112"
"20140222","토","12","음식점-중국음식","3343"
"20140222","토","12","치킨","534"
"20140222","토","12","피자","563"
"20140223","일","12","음식점-족발/보쌈전문","110"
"20140223","일","12","음식점-중국음식","3240"
"20140223","일","12","치킨","527"
"20140223","일","12","피자","590"
"20140224","월","12","음식점-족발/보쌈전문","53"
"20140224","월","12","음식점-중국음식","2377"
"20140224","월","12","치킨","283"
"20140224","월","12","피자","289"
"20140225","화","12","음식점-족발/보쌈전문","89"
"20140225","화","12","음식점-중국음식","2565"
"20140225","화","12","치킨","333"
"20140225","화","12","피자","368"
"20140226","수","12","음식점-족발/보쌈전문","73"
"20140226","수","12","음식점-중국음식","2523"
"20140226","수","12","치킨","315"
"20140226","수","12","피자","408"
"20140227","목","12","음식점-족발/보쌈전문","57"
