"date"	"weekday"	"time"	"type"	"freq"
2013-08-06	"화"	"23"	"피자전문"	163
2013-08-07	"수"	"00"	"족발/보쌈전문"	81
2013-08-07	"수"	"01"	"족발/보쌈전문"	48
2013-08-07	"수"	"02"	"족발/보쌈전문"	31
2013-08-07	"수"	"03"	"족발/보쌈전문"	15
2013-08-07	"수"	"04"	"족발/보쌈전문"	17
2013-08-07	"수"	"05"	"족발/보쌈전문"	8
2013-08-07	"수"	"06"	"족발/보쌈전문"	8
2013-08-07	"수"	"07"	"족발/보쌈전문"	12
2013-08-07	"수"	"08"	"족발/보쌈전문"	6
2013-08-07	"수"	"09"	"족발/보쌈전문"	12
2013-08-07	"수"	"10"	"족발/보쌈전문"	41
2013-08-07	"수"	"11"	"족발/보쌈전문"	67
2013-08-07	"수"	"12"	"족발/보쌈전문"	103
2013-08-07	"수"	"13"	"족발/보쌈전문"	85
2013-08-07	"수"	"14"	"족발/보쌈전문"	73
2013-08-07	"수"	"15"	"족발/보쌈전문"	70
2013-08-07	"수"	"16"	"족발/보쌈전문"	115
2013-08-07	"수"	"17"	"족발/보쌈전문"	172
2013-08-07	"수"	"18"	"족발/보쌈전문"	365
2013-08-07	"수"	"19"	"족발/보쌈전문"	488
2013-08-07	"수"	"20"	"족발/보쌈전문"	399
2013-08-07	"수"	"21"	"족발/보쌈전문"	307
2013-08-07	"수"	"22"	"족발/보쌈전문"	228
2013-08-07	"수"	"23"	"족발/보쌈전문"	139
2013-08-07	"수"	"00"	"중국음식"	251
2013-08-07	"수"	"01"	"중국음식"	223
2013-08-07	"수"	"02"	"중국음식"	179
2013-08-07	"수"	"03"	"중국음식"	114
2013-08-07	"수"	"04"	"중국음식"	127
2013-08-07	"수"	"05"	"중국음식"	115
2013-08-07	"수"	"06"	"중국음식"	83
2013-08-07	"수"	"07"	"중국음식"	80
2013-08-07	"수"	"08"	"중국음식"	119
2013-08-07	"수"	"09"	"중국음식"	291
2013-08-07	"수"	"10"	"중국음식"	776
2013-08-07	"수"	"11"	"중국음식"	2798
2013-08-07	"수"	"12"	"중국음식"	4017
2013-08-07	"수"	"13"	"중국음식"	2888
2013-08-07	"수"	"14"	"중국음식"	1884
2013-08-07	"수"	"15"	"중국음식"	1567
2013-08-07	"수"	"16"	"중국음식"	1387
2013-08-07	"수"	"17"	"중국음식"	1785
2013-08-07	"수"	"18"	"중국음식"	2600
2013-08-07	"수"	"19"	"중국음식"	2960
2013-08-07	"수"	"20"	"중국음식"	1858
2013-08-07	"수"	"21"	"중국음식"	649
2013-08-07	"수"	"22"	"중국음식"	311
2013-08-07	"수"	"23"	"중국음식"	241
2013-08-07	"수"	"00"	"치킨"	779
2013-08-07	"수"	"01"	"치킨"	257
2013-08-07	"수"	"02"	"치킨"	91
2013-08-07	"수"	"03"	"치킨"	44
2013-08-07	"수"	"04"	"치킨"	25
2013-08-07	"수"	"05"	"치킨"	12
2013-08-07	"수"	"09"	"치킨"	15
2013-08-07	"수"	"10"	"치킨"	51
2013-08-07	"수"	"11"	"치킨"	192
2013-08-07	"수"	"12"	"치킨"	391
2013-08-07	"수"	"13"	"치킨"	425
2013-08-07	"수"	"14"	"치킨"	514
2013-08-07	"수"	"15"	"치킨"	580
2013-08-07	"수"	"16"	"치킨"	783
2013-08-07	"수"	"17"	"치킨"	1243
2013-08-07	"수"	"18"	"치킨"	2278
2013-08-07	"수"	"19"	"치킨"	3532
2013-08-07	"수"	"20"	"치킨"	3250
2013-08-07	"수"	"21"	"치킨"	3026
2013-08-07	"수"	"22"	"치킨"	2767
2013-08-07	"수"	"23"	"치킨"	1833
2013-08-07	"수"	"00"	"피자전문"	42
2013-08-07	"수"	"01"	"피자전문"	14
2013-08-07	"수"	"02"	"피자전문"	13
2013-08-07	"수"	"03"	"피자전문"	8
2013-08-07	"수"	"04"	"피자전문"	14
2013-08-07	"수"	"06"	"피자전문"	6
2013-08-07	"수"	"08"	"피자전문"	7
2013-08-07	"수"	"09"	"피자전문"	23
2013-08-07	"수"	"10"	"피자전문"	86
2013-08-07	"수"	"11"	"피자전문"	294
2013-08-07	"수"	"12"	"피자전문"	457
2013-08-07	"수"	"13"	"피자전문"	404
2013-08-07	"수"	"14"	"피자전문"	294
2013-08-07	"수"	"15"	"피자전문"	346
2013-08-07	"수"	"16"	"피자전문"	396
2013-08-07	"수"	"17"	"피자전문"	439
2013-08-07	"수"	"18"	"피자전문"	791
2013-08-07	"수"	"19"	"피자전문"	828
2013-08-07	"수"	"20"	"피자전문"	714
2013-08-07	"수"	"21"	"피자전문"	606
2013-08-07	"수"	"22"	"피자전문"	407
2013-08-07	"수"	"23"	"피자전문"	167
2013-08-08	"목"	"00"	"족발/보쌈전문"	72
2013-08-08	"목"	"01"	"족발/보쌈전문"	53
2013-08-08	"목"	"02"	"족발/보쌈전문"	26
2013-08-08	"목"	"03"	"족발/보쌈전문"	25
2013-08-08	"목"	"04"	"족발/보쌈전문"	9
2013-08-08	"목"	"05"	"족발/보쌈전문"	7
2013-08-08	"목"	"06"	"족발/보쌈전문"	9
2013-08-08	"목"	"08"	"족발/보쌈전문"	6
2013-08-08	"목"	"09"	"족발/보쌈전문"	14
2013-08-08	"목"	"10"	"족발/보쌈전문"	29
2013-08-08	"목"	"11"	"족발/보쌈전문"	88
2013-08-08	"목"	"12"	"족발/보쌈전문"	92
2013-08-08	"목"	"13"	"족발/보쌈전문"	69
2013-08-08	"목"	"14"	"족발/보쌈전문"	77
2013-08-08	"목"	"15"	"족발/보쌈전문"	106
2013-08-08	"목"	"16"	"족발/보쌈전문"	125
2013-08-08	"목"	"17"	"족발/보쌈전문"	202
2013-08-08	"목"	"18"	"족발/보쌈전문"	384
2013-08-08	"목"	"19"	"족발/보쌈전문"	514
2013-08-08	"목"	"20"	"족발/보쌈전문"	440
2013-08-08	"목"	"21"	"족발/보쌈전문"	302
2013-08-08	"목"	"22"	"족발/보쌈전문"	228
2013-08-08	"목"	"23"	"족발/보쌈전문"	153
2013-08-08	"목"	"00"	"중국음식"	230
2013-08-08	"목"	"01"	"중국음식"	233
2013-08-08	"목"	"02"	"중국음식"	198
2013-08-08	"목"	"03"	"중국음식"	168
2013-08-08	"목"	"04"	"중국음식"	152
2013-08-08	"목"	"05"	"중국음식"	82
2013-08-08	"목"	"06"	"중국음식"	96
2013-08-08	"목"	"07"	"중국음식"	100
2013-08-08	"목"	"08"	"중국음식"	121
2013-08-08	"목"	"09"	"중국음식"	257
2013-08-08	"목"	"10"	"중국음식"	791
2013-08-08	"목"	"11"	"중국음식"	2806
2013-08-08	"목"	"12"	"중국음식"	3976
2013-08-08	"목"	"13"	"중국음식"	3096
2013-08-08	"목"	"14"	"중국음식"	2101
2013-08-08	"목"	"15"	"중국음식"	1613
2013-08-08	"목"	"16"	"중국음식"	1521
2013-08-08	"목"	"17"	"중국음식"	1855
2013-08-08	"목"	"18"	"중국음식"	2769
2013-08-08	"목"	"19"	"중국음식"	3022
2013-08-08	"목"	"20"	"중국음식"	1978
2013-08-08	"목"	"21"	"중국음식"	640
2013-08-08	"목"	"22"	"중국음식"	340
2013-08-08	"목"	"23"	"중국음식"	282
2013-08-08	"목"	"00"	"치킨"	755
2013-08-08	"목"	"01"	"치킨"	273
2013-08-08	"목"	"02"	"치킨"	98
2013-08-08	"목"	"03"	"치킨"	40
2013-08-08	"목"	"04"	"치킨"	22
2013-08-08	"목"	"05"	"치킨"	14
2013-08-08	"목"	"09"	"치킨"	17
2013-08-08	"목"	"10"	"치킨"	40
2013-08-08	"목"	"11"	"치킨"	186
2013-08-08	"목"	"12"	"치킨"	445
2013-08-08	"목"	"13"	"치킨"	517
2013-08-08	"목"	"14"	"치킨"	565
2013-08-08	"목"	"15"	"치킨"	604
2013-08-08	"목"	"16"	"치킨"	866
2013-08-08	"목"	"17"	"치킨"	1463
2013-08-08	"목"	"18"	"치킨"	2517
2013-08-08	"목"	"19"	"치킨"	3397
2013-08-08	"목"	"20"	"치킨"	3375
2013-08-08	"목"	"21"	"치킨"	3102
2013-08-08	"목"	"22"	"치킨"	2897
2013-08-08	"목"	"23"	"치킨"	1967
2013-08-08	"목"	"00"	"피자전문"	52
2013-08-08	"목"	"01"	"피자전문"	25
2013-08-08	"목"	"02"	"피자전문"	18
2013-08-08	"목"	"03"	"피자전문"	11
2013-08-08	"목"	"04"	"피자전문"	8
2013-08-08	"목"	"05"	"피자전문"	7
2013-08-08	"목"	"07"	"피자전문"	7
2013-08-08	"목"	"09"	"피자전문"	18
2013-08-08	"목"	"10"	"피자전문"	102
2013-08-08	"목"	"11"	"피자전문"	367
2013-08-08	"목"	"12"	"피자전문"	495
2013-08-08	"목"	"13"	"피자전문"	402
2013-08-08	"목"	"14"	"피자전문"	374
2013-08-08	"목"	"15"	"피자전문"	401
2013-08-08	"목"	"16"	"피자전문"	427
2013-08-08	"목"	"17"	"피자전문"	563
2013-08-08	"목"	"18"	"피자전문"	715
2013-08-08	"목"	"19"	"피자전문"	867
2013-08-08	"목"	"20"	"피자전문"	685
2013-08-08	"목"	"21"	"피자전문"	644
2013-08-08	"목"	"22"	"피자전문"	451
2013-08-08	"목"	"23"	"피자전문"	180
2013-08-09	"금"	"00"	"족발/보쌈전문"	99
2013-08-09	"금"	"01"	"족발/보쌈전문"	62
2013-08-09	"금"	"02"	"족발/보쌈전문"	39
2013-08-09	"금"	"03"	"족발/보쌈전문"	26
2013-08-09	"금"	"04"	"족발/보쌈전문"	14
2013-08-09	"금"	"05"	"족발/보쌈전문"	11
2013-08-09	"금"	"06"	"족발/보쌈전문"	7
2013-08-09	"금"	"07"	"족발/보쌈전문"	11
2013-08-09	"금"	"08"	"족발/보쌈전문"	14
2013-08-09	"금"	"09"	"족발/보쌈전문"	15
2013-08-09	"금"	"10"	"족발/보쌈전문"	33
2013-08-09	"금"	"11"	"족발/보쌈전문"	66
2013-08-09	"금"	"12"	"족발/보쌈전문"	86
2013-08-09	"금"	"13"	"족발/보쌈전문"	69
2013-08-09	"금"	"14"	"족발/보쌈전문"	89
2013-08-09	"금"	"15"	"족발/보쌈전문"	97
2013-08-09	"금"	"16"	"족발/보쌈전문"	159
2013-08-09	"금"	"17"	"족발/보쌈전문"	231
2013-08-09	"금"	"18"	"족발/보쌈전문"	424
2013-08-09	"금"	"19"	"족발/보쌈전문"	604
2013-08-09	"금"	"20"	"족발/보쌈전문"	527
2013-08-09	"금"	"21"	"족발/보쌈전문"	411
2013-08-09	"금"	"22"	"족발/보쌈전문"	326
2013-08-09	"금"	"23"	"족발/보쌈전문"	230
2013-08-09	"금"	"00"	"중국음식"	240
2013-08-09	"금"	"01"	"중국음식"	236
2013-08-09	"금"	"02"	"중국음식"	207
2013-08-09	"금"	"03"	"중국음식"	163
2013-08-09	"금"	"04"	"중국음식"	159
2013-08-09	"금"	"05"	"중국음식"	114
2013-08-09	"금"	"06"	"중국음식"	108
2013-08-09	"금"	"07"	"중국음식"	84
2013-08-09	"금"	"08"	"중국음식"	130
2013-08-09	"금"	"09"	"중국음식"	296
2013-08-09	"금"	"10"	"중국음식"	813
2013-08-09	"금"	"11"	"중국음식"	2974
2013-08-09	"금"	"12"	"중국음식"	4312
2013-08-09	"금"	"13"	"중국음식"	3105
2013-08-09	"금"	"14"	"중국음식"	2147
2013-08-09	"금"	"15"	"중국음식"	1722
2013-08-09	"금"	"16"	"중국음식"	1486
2013-08-09	"금"	"17"	"중국음식"	1870
2013-08-09	"금"	"18"	"중국음식"	2693
2013-08-09	"금"	"19"	"중국음식"	2985
2013-08-09	"금"	"20"	"중국음식"	2092
2013-08-09	"금"	"21"	"중국음식"	771
2013-08-09	"금"	"22"	"중국음식"	411
2013-08-09	"금"	"23"	"중국음식"	323
2013-08-09	"금"	"00"	"치킨"	920
2013-08-09	"금"	"01"	"치킨"	295
2013-08-09	"금"	"02"	"치킨"	95
2013-08-09	"금"	"03"	"치킨"	46
2013-08-09	"금"	"04"	"치킨"	19
2013-08-09	"금"	"05"	"치킨"	10
2013-08-09	"금"	"09"	"치킨"	27
2013-08-09	"금"	"10"	"치킨"	40
2013-08-09	"금"	"11"	"치킨"	229
2013-08-09	"금"	"12"	"치킨"	480
2013-08-09	"금"	"13"	"치킨"	526
2013-08-09	"금"	"14"	"치킨"	527
2013-08-09	"금"	"15"	"치킨"	652
2013-08-09	"금"	"16"	"치킨"	937
2013-08-09	"금"	"17"	"치킨"	1501
2013-08-09	"금"	"18"	"치킨"	2758
2013-08-09	"금"	"19"	"치킨"	4135
2013-08-09	"금"	"20"	"치킨"	4249
2013-08-09	"금"	"21"	"치킨"	4079
2013-08-09	"금"	"22"	"치킨"	4760
2013-08-09	"금"	"23"	"치킨"	3308
2013-08-09	"금"	"00"	"피자전문"	43
2013-08-09	"금"	"01"	"피자전문"	17
2013-08-09	"금"	"02"	"피자전문"	13
2013-08-09	"금"	"03"	"피자전문"	16
2013-08-09	"금"	"04"	"피자전문"	10
2013-08-09	"금"	"05"	"피자전문"	9
2013-08-09	"금"	"06"	"피자전문"	9
2013-08-09	"금"	"08"	"피자전문"	7
2013-08-09	"금"	"09"	"피자전문"	31
2013-08-09	"금"	"10"	"피자전문"	146
2013-08-09	"금"	"11"	"피자전문"	427
2013-08-09	"금"	"12"	"피자전문"	644
2013-08-09	"금"	"13"	"피자전문"	566
2013-08-09	"금"	"14"	"피자전문"	433
2013-08-09	"금"	"15"	"피자전문"	472
2013-08-09	"금"	"16"	"피자전문"	504
2013-08-09	"금"	"17"	"피자전문"	688
2013-08-09	"금"	"18"	"피자전문"	1060
2013-08-09	"금"	"19"	"피자전문"	1173
2013-08-09	"금"	"20"	"피자전문"	1125
2013-08-09	"금"	"21"	"피자전문"	978
2013-08-09	"금"	"22"	"피자전문"	784
2013-08-09	"금"	"23"	"피자전문"	287
2013-08-10	"토"	"00"	"족발/보쌈전문"	138
2013-08-10	"토"	"01"	"족발/보쌈전문"	85
2013-08-10	"토"	"02"	"족발/보쌈전문"	38
2013-08-10	"토"	"03"	"족발/보쌈전문"	26
2013-08-10	"토"	"04"	"족발/보쌈전문"	20
2013-08-10	"토"	"05"	"족발/보쌈전문"	22
2013-08-10	"토"	"06"	"족발/보쌈전문"	10
2013-08-10	"토"	"07"	"족발/보쌈전문"	8
2013-08-10	"토"	"08"	"족발/보쌈전문"	11
2013-08-10	"토"	"09"	"족발/보쌈전문"	14
2013-08-10	"토"	"10"	"족발/보쌈전문"	40
2013-08-10	"토"	"11"	"족발/보쌈전문"	125
2013-08-10	"토"	"12"	"족발/보쌈전문"	178
2013-08-10	"토"	"13"	"족발/보쌈전문"	118
2013-08-10	"토"	"14"	"족발/보쌈전문"	130
2013-08-10	"토"	"15"	"족발/보쌈전문"	117
2013-08-10	"토"	"16"	"족발/보쌈전문"	178
2013-08-10	"토"	"17"	"족발/보쌈전문"	336
2013-08-10	"토"	"18"	"족발/보쌈전문"	563
2013-08-10	"토"	"19"	"족발/보쌈전문"	588
2013-08-10	"토"	"20"	"족발/보쌈전문"	493
2013-08-10	"토"	"21"	"족발/보쌈전문"	356
2013-08-10	"토"	"22"	"족발/보쌈전문"	304
2013-08-10	"토"	"23"	"족발/보쌈전문"	236
2013-08-10	"토"	"00"	"중국음식"	292
2013-08-10	"토"	"01"	"중국음식"	265
2013-08-10	"토"	"02"	"중국음식"	240
2013-08-10	"토"	"03"	"중국음식"	175
2013-08-10	"토"	"04"	"중국음식"	161
2013-08-10	"토"	"05"	"중국음식"	130
2013-08-10	"토"	"06"	"중국음식"	108
2013-08-10	"토"	"07"	"중국음식"	119
2013-08-10	"토"	"08"	"중국음식"	144
2013-08-10	"토"	"09"	"중국음식"	387
2013-08-10	"토"	"10"	"중국음식"	1077
2013-08-10	"토"	"11"	"중국음식"	3734
2013-08-10	"토"	"12"	"중국음식"	6521
2013-08-10	"토"	"13"	"중국음식"	5223
2013-08-10	"토"	"14"	"중국음식"	3296
2013-08-10	"토"	"15"	"중국음식"	2263
2013-08-10	"토"	"16"	"중국음식"	2054
2013-08-10	"토"	"17"	"중국음식"	2329
2013-08-10	"토"	"18"	"중국음식"	3352
2013-08-10	"토"	"19"	"중국음식"	3085
2013-08-10	"토"	"20"	"중국음식"	1919
2013-08-10	"토"	"21"	"중국음식"	687
2013-08-10	"토"	"22"	"중국음식"	352
2013-08-10	"토"	"23"	"중국음식"	343
2013-08-10	"토"	"00"	"치킨"	1311
2013-08-10	"토"	"01"	"치킨"	451
2013-08-10	"토"	"02"	"치킨"	162
2013-08-10	"토"	"03"	"치킨"	65
2013-08-10	"토"	"04"	"치킨"	33
2013-08-10	"토"	"05"	"치킨"	15
2013-08-10	"토"	"08"	"치킨"	11
2013-08-10	"토"	"09"	"치킨"	19
2013-08-10	"토"	"10"	"치킨"	58
2013-08-10	"토"	"11"	"치킨"	329
2013-08-10	"토"	"12"	"치킨"	862
2013-08-10	"토"	"13"	"치킨"	955
2013-08-10	"토"	"14"	"치킨"	973
2013-08-10	"토"	"15"	"치킨"	1062
2013-08-10	"토"	"16"	"치킨"	1379
2013-08-10	"토"	"17"	"치킨"	2360
2013-08-10	"토"	"18"	"치킨"	3574
2013-08-10	"토"	"19"	"치킨"	4036
2013-08-10	"토"	"20"	"치킨"	4058
2013-08-10	"토"	"21"	"치킨"	4208
2013-08-10	"토"	"22"	"치킨"	4074
2013-08-10	"토"	"23"	"치킨"	2811
2013-08-10	"토"	"00"	"피자전문"	73
2013-08-10	"토"	"01"	"피자전문"	32
2013-08-10	"토"	"02"	"피자전문"	25
2013-08-10	"토"	"03"	"피자전문"	15
2013-08-10	"토"	"04"	"피자전문"	10
2013-08-10	"토"	"05"	"피자전문"	9
2013-08-10	"토"	"06"	"피자전문"	10
2013-08-10	"토"	"08"	"피자전문"	7
2013-08-10	"토"	"09"	"피자전문"	24
2013-08-10	"토"	"10"	"피자전문"	159
2013-08-10	"토"	"11"	"피자전문"	523
2013-08-10	"토"	"12"	"피자전문"	846
2013-08-10	"토"	"13"	"피자전문"	859
2013-08-10	"토"	"14"	"피자전문"	647
2013-08-10	"토"	"15"	"피자전문"	646
2013-08-10	"토"	"16"	"피자전문"	730
2013-08-10	"토"	"17"	"피자전문"	928
2013-08-10	"토"	"18"	"피자전문"	1240
2013-08-10	"토"	"19"	"피자전문"	1145
2013-08-10	"토"	"20"	"피자전문"	1042
2013-08-10	"토"	"21"	"피자전문"	933
2013-08-10	"토"	"22"	"피자전문"	644
2013-08-10	"토"	"23"	"피자전문"	257
2013-08-11	"일"	"00"	"족발/보쌈전문"	105
2013-08-11	"일"	"01"	"족발/보쌈전문"	78
2013-08-11	"일"	"02"	"족발/보쌈전문"	35
2013-08-11	"일"	"03"	"족발/보쌈전문"	17
2013-08-11	"일"	"04"	"족발/보쌈전문"	14
2013-08-11	"일"	"05"	"족발/보쌈전문"	7
2013-08-11	"일"	"09"	"족발/보쌈전문"	16
2013-08-11	"일"	"10"	"족발/보쌈전문"	31
2013-08-11	"일"	"11"	"족발/보쌈전문"	90
2013-08-11	"일"	"12"	"족발/보쌈전문"	127
2013-08-11	"일"	"13"	"족발/보쌈전문"	149
2013-08-11	"일"	"14"	"족발/보쌈전문"	147
2013-08-11	"일"	"15"	"족발/보쌈전문"	167
2013-08-11	"일"	"16"	"족발/보쌈전문"	258
2013-08-11	"일"	"17"	"족발/보쌈전문"	449
2013-08-11	"일"	"18"	"족발/보쌈전문"	640
2013-08-11	"일"	"19"	"족발/보쌈전문"	578
2013-08-11	"일"	"20"	"족발/보쌈전문"	393
2013-08-11	"일"	"21"	"족발/보쌈전문"	344
2013-08-11	"일"	"22"	"족발/보쌈전문"	214
2013-08-11	"일"	"23"	"족발/보쌈전문"	129
2013-08-11	"일"	"00"	"중국음식"	274
2013-08-11	"일"	"01"	"중국음식"	206
2013-08-11	"일"	"02"	"중국음식"	167
2013-08-11	"일"	"03"	"중국음식"	159
2013-08-11	"일"	"04"	"중국음식"	120
2013-08-11	"일"	"05"	"중국음식"	99
2013-08-11	"일"	"06"	"중국음식"	109
2013-08-11	"일"	"07"	"중국음식"	100
2013-08-11	"일"	"08"	"중국음식"	124
2013-08-11	"일"	"09"	"중국음식"	403
2013-08-11	"일"	"10"	"중국음식"	1280
2013-08-11	"일"	"11"	"중국음식"	3594
2013-08-11	"일"	"12"	"중국음식"	5052
2013-08-11	"일"	"13"	"중국음식"	4730
2013-08-11	"일"	"14"	"중국음식"	3505
2013-08-11	"일"	"15"	"중국음식"	2625
2013-08-11	"일"	"16"	"중국음식"	2346
2013-08-11	"일"	"17"	"중국음식"	3322
2013-08-11	"일"	"18"	"중국음식"	4207
2013-08-11	"일"	"19"	"중국음식"	3688
2013-08-11	"일"	"20"	"중국음식"	2196
2013-08-11	"일"	"21"	"중국음식"	666
2013-08-11	"일"	"22"	"중국음식"	373
2013-08-11	"일"	"23"	"중국음식"	296
2013-08-11	"일"	"00"	"치킨"	1286
2013-08-11	"일"	"01"	"치킨"	434
2013-08-11	"일"	"02"	"치킨"	142
2013-08-11	"일"	"03"	"치킨"	43
2013-08-11	"일"	"04"	"치킨"	28
2013-08-11	"일"	"05"	"치킨"	12
2013-08-11	"일"	"08"	"치킨"	8
2013-08-11	"일"	"09"	"치킨"	21
2013-08-11	"일"	"10"	"치킨"	48
2013-08-11	"일"	"11"	"치킨"	287
2013-08-11	"일"	"12"	"치킨"	719
2013-08-11	"일"	"13"	"치킨"	982
2013-08-11	"일"	"14"	"치킨"	1125
2013-08-11	"일"	"15"	"치킨"	1363
2013-08-11	"일"	"16"	"치킨"	2032
2013-08-11	"일"	"17"	"치킨"	3296
2013-08-11	"일"	"18"	"치킨"	4293
2013-08-11	"일"	"19"	"치킨"	4435
2013-08-11	"일"	"20"	"치킨"	4174
2013-08-11	"일"	"21"	"치킨"	4081
2013-08-11	"일"	"22"	"치킨"	3139
2013-08-11	"일"	"23"	"치킨"	1915
2013-08-11	"일"	"00"	"피자전문"	62
2013-08-11	"일"	"01"	"피자전문"	30
2013-08-11	"일"	"02"	"피자전문"	15
2013-08-11	"일"	"03"	"피자전문"	14
2013-08-11	"일"	"04"	"피자전문"	13
2013-08-11	"일"	"08"	"피자전문"	8
2013-08-11	"일"	"09"	"피자전문"	20
2013-08-11	"일"	"10"	"피자전문"	148
2013-08-11	"일"	"11"	"피자전문"	471
2013-08-11	"일"	"12"	"피자전문"	768
2013-08-11	"일"	"13"	"피자전문"	820
2013-08-11	"일"	"14"	"피자전문"	771
2013-08-11	"일"	"15"	"피자전문"	804
2013-08-11	"일"	"16"	"피자전문"	920
2013-08-11	"일"	"17"	"피자전문"	1313
2013-08-11	"일"	"18"	"피자전문"	1410
2013-08-11	"일"	"19"	"피자전문"	1397
2013-08-11	"일"	"20"	"피자전문"	1144
2013-08-11	"일"	"21"	"피자전문"	824
2013-08-11	"일"	"22"	"피자전문"	543
2013-08-11	"일"	"23"	"피자전문"	193
2013-08-12	"월"	"00"	"족발/보쌈전문"	79
2013-08-12	"월"	"01"	"족발/보쌈전문"	31
2013-08-12	"월"	"02"	"족발/보쌈전문"	20
2013-08-12	"월"	"03"	"족발/보쌈전문"	12
2013-08-12	"월"	"04"	"족발/보쌈전문"	9
2013-08-12	"월"	"05"	"족발/보쌈전문"	6
2013-08-12	"월"	"06"	"족발/보쌈전문"	6
2013-08-12	"월"	"07"	"족발/보쌈전문"	9
2013-08-12	"월"	"08"	"족발/보쌈전문"	10
2013-08-12	"월"	"09"	"족발/보쌈전문"	23
2013-08-12	"월"	"10"	"족발/보쌈전문"	33
2013-08-12	"월"	"11"	"족발/보쌈전문"	93
2013-08-12	"월"	"12"	"족발/보쌈전문"	108
2013-08-12	"월"	"13"	"족발/보쌈전문"	87
2013-08-12	"월"	"14"	"족발/보쌈전문"	84
2013-08-12	"월"	"15"	"족발/보쌈전문"	96
2013-08-12	"월"	"16"	"족발/보쌈전문"	126
2013-08-12	"월"	"17"	"족발/보쌈전문"	213
2013-08-12	"월"	"18"	"족발/보쌈전문"	369
2013-08-12	"월"	"19"	"족발/보쌈전문"	499
2013-08-12	"월"	"20"	"족발/보쌈전문"	422
2013-08-12	"월"	"21"	"족발/보쌈전문"	274
2013-08-12	"월"	"22"	"족발/보쌈전문"	209
2013-08-12	"월"	"23"	"족발/보쌈전문"	140
2013-08-12	"월"	"00"	"중국음식"	249
2013-08-12	"월"	"01"	"중국음식"	206
2013-08-12	"월"	"02"	"중국음식"	199
2013-08-12	"월"	"03"	"중국음식"	136
2013-08-12	"월"	"04"	"중국음식"	112
2013-08-12	"월"	"05"	"중국음식"	90
2013-08-12	"월"	"06"	"중국음식"	82
2013-08-12	"월"	"07"	"중국음식"	92
2013-08-12	"월"	"08"	"중국음식"	136
2013-08-12	"월"	"09"	"중국음식"	280
2013-08-12	"월"	"10"	"중국음식"	789
2013-08-12	"월"	"11"	"중국음식"	2607
2013-08-12	"월"	"12"	"중국음식"	3787
2013-08-12	"월"	"13"	"중국음식"	2988
2013-08-12	"월"	"14"	"중국음식"	1918
2013-08-12	"월"	"15"	"중국음식"	1470
2013-08-12	"월"	"16"	"중국음식"	1205
2013-08-12	"월"	"17"	"중국음식"	1597
2013-08-12	"월"	"18"	"중국음식"	2145
2013-08-12	"월"	"19"	"중국음식"	2497
2013-08-12	"월"	"20"	"중국음식"	1560
2013-08-12	"월"	"21"	"중국음식"	641
2013-08-12	"월"	"22"	"중국음식"	321
2013-08-12	"월"	"23"	"중국음식"	229
2013-08-12	"월"	"00"	"치킨"	735
2013-08-12	"월"	"01"	"치킨"	296
2013-08-12	"월"	"02"	"치킨"	86
2013-08-12	"월"	"03"	"치킨"	25
2013-08-12	"월"	"04"	"치킨"	10
2013-08-12	"월"	"05"	"치킨"	10
2013-08-12	"월"	"06"	"치킨"	6
2013-08-12	"월"	"07"	"치킨"	7
2013-08-12	"월"	"08"	"치킨"	8
2013-08-12	"월"	"09"	"치킨"	23
2013-08-12	"월"	"10"	"치킨"	75
2013-08-12	"월"	"11"	"치킨"	315
2013-08-12	"월"	"12"	"치킨"	653
2013-08-12	"월"	"13"	"치킨"	652
2013-08-12	"월"	"14"	"치킨"	763
2013-08-12	"월"	"15"	"치킨"	938
2013-08-12	"월"	"16"	"치킨"	1290
2013-08-12	"월"	"17"	"치킨"	2261
2013-08-12	"월"	"18"	"치킨"	4415
2013-08-12	"월"	"19"	"치킨"	6361
2013-08-12	"월"	"20"	"치킨"	6380
2013-08-12	"월"	"21"	"치킨"	5364
2013-08-12	"월"	"22"	"치킨"	4696
2013-08-12	"월"	"23"	"치킨"	2643
2013-08-12	"월"	"00"	"피자전문"	53
2013-08-12	"월"	"01"	"피자전문"	19
2013-08-12	"월"	"02"	"피자전문"	16
2013-08-12	"월"	"03"	"피자전문"	8
2013-08-12	"월"	"05"	"피자전문"	7
2013-08-12	"월"	"08"	"피자전문"	11
2013-08-12	"월"	"09"	"피자전문"	27
2013-08-12	"월"	"10"	"피자전문"	114
2013-08-12	"월"	"11"	"피자전문"	307
2013-08-12	"월"	"12"	"피자전문"	426
2013-08-12	"월"	"13"	"피자전문"	365
2013-08-12	"월"	"14"	"피자전문"	388
2013-08-12	"월"	"15"	"피자전문"	327
2013-08-12	"월"	"16"	"피자전문"	377
2013-08-12	"월"	"17"	"피자전문"	505
2013-08-12	"월"	"18"	"피자전문"	695
2013-08-12	"월"	"19"	"피자전문"	784
2013-08-12	"월"	"20"	"피자전문"	750
2013-08-12	"월"	"21"	"피자전문"	720
2013-08-12	"월"	"22"	"피자전문"	457
2013-08-12	"월"	"23"	"피자전문"	129
2013-08-13	"화"	"00"	"족발/보쌈전문"	71
2013-08-13	"화"	"01"	"족발/보쌈전문"	47
2013-08-13	"화"	"02"	"족발/보쌈전문"	32
2013-08-13	"화"	"03"	"족발/보쌈전문"	15
